"","X.1","X.x","SiteSubsitePlot","duration","richness","richness_change","Jaccard","BrayCurtis","richness_change_abs","SiteSubsite","MOISTURE","LAT.x","LONG.x","SurveyedArea","Region","PlotShrubMean","PlotGraminoidMean","PlotForbMean","MeanRichness","LogPlotSize","ShrubDivided","ForbDivided","GramDivided","X.y","LAT.y","LONG.y","mat","warmq","coldq","prec","ID","WarmQSlope","PrecSlope","X","ForbSlope","GraminoidSlope","ShrubSlope"
"352",352,352,"RIRI:RIRI2:RIRI2_T16",16,10,-2,0.25,0.717105263157895,2,"RIRI:RIRI2","DRY",67.77306,17.53611,1,"Eurasia",60.9649122807017,21.0526315789474,17.9824561403509,8,0,0.609649122807017,0.179824561403509,0.210526315789474,488,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,891,0.164473684210525,-1.53508771929823,1.37061403508771
"353",353,353,"RIRI:RIRI2:RIRI2_T17",16,14,-4,0.4,0.744712276970341,4,"RIRI:RIRI2","DRY",67.77306,17.53611,1,"Eurasia",48.1803143093466,32.16796644216,19.6517192484934,10,0,0.481803143093466,0.196517192484934,0.3216796644216,489,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,892,-0.325128500531723,-3.636971227697,3.96209972822873
"354",354,354,"RIRI:RIRI2:RIRI2_T18",16,16,1,0.533333333333333,0.544371131911411,1,"RIRI:RIRI2","DRY",67.77306,17.53611,1,"Eurasia",51.0843435118408,29.9358089100302,18.979847578129,12,0,0.510843435118408,0.18979847578129,0.299358089100302,490,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,893,-0.149448877295277,-0.75363792133394,0.90308679862922
"355",355,355,"RIRI:RIRI2:RIRI2_T19",16,11,-2,0.222222222222222,0.796628954052182,2,"RIRI:RIRI2","DRY",67.77306,17.53611,1,"Eurasia",53.1824828753944,21.1175248210575,25.6999923035481,9,0,0.531824828753944,0.256999923035481,0.211175248210575,491,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,894,-3.07165396752095,-0.843915954744856,3.9155699222658
"356",356,356,"RIRI:RIRI2:RIRI2_T2",16,13,-2,0.363636363636364,0.270116777666271,2,"RIRI:RIRI2","DRY",67.77306,17.53611,1,"Eurasia",46.6871179636894,28.9640543746009,24.3488276617097,10,0,0.466871179636894,0.243488276617097,0.289640543746009,492,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,895,-1.08010788249247,0.527723291670464,0.552384590822001
"357",357,357,"RIRI:RIRI2:RIRI2_T20",16,14,-2,0.333333333333333,0.482858281841738,2,"RIRI:RIRI2","DRY",67.77306,17.53611,1,"Eurasia",63.2624078134343,15.6941399242575,21.0434522623082,11,0,0.632624078134343,0.210434522623082,0.156941399242575,493,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,896,0.259741877616103,-0.516680785329874,0.256938907713771
"358",358,358,"RIRI:RIRI2:RIRI2_T3",16,13,0,0.461538461538462,0.871404399323181,0,"RIRI:RIRI2","DRY",67.77306,17.53611,1,"Eurasia",80.0017214377784,7.74898918013377,12.2492893820878,10,0,0.800017214377784,0.122492893820878,0.0774898918013377,494,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,897,-0.981245775129834,-0.334105881019256,1.31535165614909
"359",359,359,"RIRI:RIRI2:RIRI2_T4",16,16,-4,0.333333333333333,0.765493845592383,4,"RIRI:RIRI2","DRY",67.77306,17.53611,1,"Eurasia",33.8044524070203,43.7676254935138,22.4279220994658,12,0,0.338044524070203,0.224279220994658,0.437676254935138,495,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,898,0.709581632991601,1.47349125775521,-2.1830728907468
"360",360,360,"RIRI:RIRI2:RIRI2_T5",16,10,-3,0,0.697213989330172,3,"RIRI:RIRI2","DRY",67.77306,17.53611,1,"Eurasia",51.0195613515116,14.8666271487848,34.1138114997036,8,0,0.510195613515116,0.341138114997036,0.148666271487848,496,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,899,-2.47851215174865,-0.786899822169525,3.26541197391817
"361",361,361,"RIRI:RIRI2:RIRI2_T6",16,14,-2,0.333333333333333,0.440375733855186,2,"RIRI:RIRI2","DRY",67.77306,17.53611,1,"Eurasia",46.7326810176125,24.6277886497065,28.639530332681,11,0,0.467326810176125,0.28639530332681,0.246277886497065,497,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,900,-0.620058708414868,-1.12152641878668,1.74158512720155
"362",362,362,"RIRI:RIRI2:RIRI2_T7",16,17,-8,0,0.376482765036982,8,"RIRI:RIRI2","DRY",67.77306,17.53611,1,"Eurasia",56.278783086012,29.0906870726148,14.6305298413732,13,0,0.56278783086012,0.146305298413732,0.290906870726148,498,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,901,-0.0913644927199134,0.58663708889612,-0.495272596176207
"363",363,363,"RIRI:RIRI2:RIRI2_T8",16,15,3,0.333333333333333,0.459517497348887,3,"RIRI:RIRI2","DRY",67.77306,17.53611,1,"Eurasia",48.497702368328,20.6473135383528,30.8549840933192,12,0,0.48497702368328,0.308549840933192,0.206473135383528,499,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,902,0.0154095970307533,-1.19957361258394,1.18416401555319
"364",364,364,"RIRI:RIRI2:RIRI2_T9",16,11,-3,0,0.503399868392191,3,"RIRI:RIRI2","DRY",67.77306,17.53611,1,"Eurasia",22.8302990421876,38.7584996709805,38.4112012868319,10,0,0.228302990421876,0.384112012868319,0.387584996709805,500,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,903,1.25530087007384,-0.119726548219638,-1.1355743218542
"365",365,365,"RIRI:RIRI4:RIRI4_T1",16,15,2,0.461538461538462,0.774671681361366,2,"RIRI:RIRI4","DRY",67.77306,17.53611,1,"Eurasia",75.4328256982551,18.4703125963376,6.09686170540724,11,0,0.754328256982551,0.0609686170540724,0.184703125963376,501,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,904,0.200883223379985,-1.36468031321289,1.1637970898329
"366",366,366,"RIRI:RIRI4:RIRI4_T10",16,13,0,0.461538461538462,0.867069020544433,0,"RIRI:RIRI4","DRY",67.77306,17.53611,1,"Eurasia",83.7986222427822,12.2563732925959,3.94500446462191,10,0,0.837986222427822,0.0394500446462191,0.122563732925959,502,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,905,0.308623713059286,1.05541689527682,-1.3640406083361
"367",367,367,"RIRI:RIRI4:RIRI4_T11",16,15,-4,0.363636363636364,0.887611749680715,4,"RIRI:RIRI4","DRY",67.77306,17.53611,1,"Eurasia",61.400923469889,33.9129580508891,4.68611847922193,11,0,0.61400923469889,0.0468611847922193,0.339129580508891,503,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,906,-0.372089596227524,-2.99268100992237,3.36477060614989
"368",368,368,"RIRI:RIRI4:RIRI4_T12",16,13,2,0.363636363636364,0.711241018146389,2,"RIRI:RIRI4","DRY",67.77306,17.53611,1,"Eurasia",34.2050532587617,59.7139859288197,6.08096081241861,10,0,0.342050532587617,0.0608096081241861,0.597139859288197,504,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,907,-0.53387575766092,-1.61960269057454,2.15347844823546
"369",369,369,"RIRI:RIRI4:RIRI4_T13",16,14,1,0.307692307692308,0.502652050919378,1,"RIRI:RIRI4","DRY",67.77306,17.53611,1,"Eurasia",59.2394507307874,30.9442774634606,9.816271805752,12,0,0.592394507307874,0.09816271805752,0.309442774634606,505,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,908,-0.464385166195187,-2.36133825436113,2.82572342055632
"370",370,370,"RIRI:RIRI4:RIRI4_T14",16,17,-2,0.4,0.693884275332695,2,"RIRI:RIRI4","DRY",67.77306,17.53611,1,"Eurasia",64.9448712238161,24.4296444544783,10.6254843217055,13,0,0.649448712238161,0.106254843217055,0.244296444544783,506,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,909,-0.288533702689013,-1.79645217189682,2.08498587458583
"371",371,371,"RIRI:RIRI4:RIRI4_T15",16,18,-8,0.2,0.490439235138811,8,"RIRI:RIRI4","DRY",67.77306,17.53611,1,"Eurasia",38.2719506449405,52.2026206540968,9.52542870096274,13,0,0.382719506449405,0.0952542870096274,0.522026206540968,507,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,910,-0.0305857801957485,0.754254784827225,-0.723669004631475
"372",372,372,"RIRI:RIRI4:RIRI4_T16",16,21,-8,0.307692307692308,0.522246431663161,8,"RIRI:RIRI4","DRY",67.77306,17.53611,1,"Eurasia",44.0665030089872,42.3629436635622,13.5705533274506,15,0,0.440665030089872,0.135705533274506,0.423629436635622,508,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,911,0.874963929791685,-0.9674657176194,0.0925017878277155
"373",373,373,"RIRI:RIRI4:RIRI4_T17",16,15,2,0.461538461538462,0.586188663282572,2,"RIRI:RIRI4","DRY",67.77306,17.53611,1,"Eurasia",59.300972927242,30.160744500846,10.538282571912,11,0,0.59300972927242,0.10538282571912,0.30160744500846,509,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,912,-0.0152019881556683,-1.68675972927241,1.70196171742808
"374",374,374,"RIRI:RIRI4:RIRI4_T18",16,14,3,0.363636363636364,0.752426245988478,3,"RIRI:RIRI4","DRY",67.77306,17.53611,1,"Eurasia",62.431530242689,24.5453608114552,13.0231089458557,10,0,0.62431530242689,0.130231089458557,0.245453608114552,510,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,913,-0.0888495791929258,-0.740842774104571,0.829692353297498
"375",375,375,"RIRI:RIRI4:RIRI4_T19",16,15,1,0.428571428571429,0.806741067778595,1,"RIRI:RIRI4","DRY",67.77306,17.53611,1,"Eurasia",60.8617447469545,33.8392200147167,5.29903523832884,12,0,0.608617447469545,0.0529903523832884,0.338392200147167,511,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,914,-0.186386027307659,-2.36731972038262,2.55370574769027
"376",376,376,"RIRI:RIRI4:RIRI4_T20",16,16,-2,0.428571428571429,0.63064182194617,2,"RIRI:RIRI4","DRY",67.77306,17.53611,1,"Eurasia",44.8412698412698,48.1435472739821,7.0151828847481,12,0,0.448412698412698,0.070151828847481,0.481435472739821,512,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,915,0.361024844720494,-2.39475500345064,2.03373015873014
"377",377,377,"RIRI:RIRI4:RIRI4_T3",16,14,-3,0.363636363636364,0.651069604428013,3,"RIRI:RIRI4","DRY",67.77306,17.53611,1,"Eurasia",72.0800921077939,16.4570555424957,11.4628523497104,10,0,0.720800921077939,0.114628523497104,0.164570555424957,513,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,916,0.127205858782296,0.0879538606201777,-0.215159719402471
"378",378,378,"RIRI:RIRI4:RIRI4_T4",16,16,-5,0.181818181818182,0.3204833141542,5,"RIRI:RIRI4","DRY",67.77306,17.53611,1,"Eurasia",65.1898734177215,25.3584100498657,9.45171653241274,12,0,0.651898734177215,0.0945171653241274,0.253584100498657,514,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,917,0.163472142309166,0.0211270138089759,-0.184599156118141
"379",379,379,"RIRI:RIRI4:RIRI4_T5",16,15,-3,0.333333333333333,0.521865889212828,3,"RIRI:RIRI4","DRY",67.77306,17.53611,1,"Eurasia",47.667638483965,42.2740524781341,10.0583090379009,12,0,0.47667638483965,0.100583090379009,0.422740524781341,515,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,918,-0.236880466472301,-0.947521865889206,1.18440233236151
"380",380,380,"RIRI:RIRI4:RIRI4_T6",16,14,-3,0.363636363636364,0.6947362338938,3,"RIRI:RIRI4","DRY",67.77306,17.53611,1,"Eurasia",74.93307139693,17.923768802604,7.14315980046609,10,0,0.7493307139693,0.0714315980046609,0.17923768802604,516,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,919,0.491660407157023,-0.290393097205367,-0.201267309951655
"381",381,381,"RIRI:RIRI4:RIRI4_T7",16,13,-5,0,0.811006793374552,5,"RIRI:RIRI4","DRY",67.77306,17.53611,1,"Eurasia",74.0077093351653,16.653308907717,9.33898175711778,10,0,0.740077093351653,0.0933898175711778,0.16653308907717,517,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,920,0.726566674299666,0.759245477444464,-1.48581215174413
"382",382,382,"RIRI:RIRI4:RIRI4_T8",16,14,1,0.307692307692308,0.788357278395229,1,"RIRI:RIRI4","DRY",67.77306,17.53611,1,"Eurasia",72.1412758651848,20.5837173579109,7.27500677690431,12,0,0.721412758651848,0.0727500677690431,0.205837173579109,518,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,921,0.80433383030631,0.787250384024571,-1.59158421433088
"383",383,383,"RIRI:RIRI4:RIRI4_T9",16,17,-4,0.615384615384615,0.645683625562901,4,"RIRI:RIRI4","DRY",67.77306,17.53611,1,"Eurasia",21.1794576985724,46.8537414965986,31.966800804829,11,0,0.211794576985724,0.31966800804829,0.468537414965986,519,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,922,2.21013581488932,-2.73171768707481,0.52158187218549
"384",384,384,"RIRI:RIRI6:RIRI6_T1",16,20,-10,0.4,0.758431102675383,10,"RIRI:RIRI6","DRY",67.77306,17.53611,1,"Eurasia",47.5048005949408,26.393467491,26.1017319140592,13,0,0.475048005949408,0.261017319140592,0.26393467491,520,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,923,-2.53296131034966,-1.41594426500023,3.94890557534988
"385",385,385,"RIRI:RIRI6:RIRI6_T10",16,17,-4,0.461538461538462,0.888561907065495,4,"RIRI:RIRI6","DRY",67.77306,17.53611,1,"Eurasia",64.8458706226988,26.1247278884141,9.0294014888871,12,0,0.648458706226988,0.090294014888871,0.261247278884141,521,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,924,-0.717316375070542,-2.58883939369505,3.30615576876559
"386",386,386,"RIRI:RIRI6:RIRI6_T11",16,18,-8,0.4,0.847232935840531,8,"RIRI:RIRI6","DRY",67.77306,17.53611,1,"Eurasia",62.5431530494822,29.5234301563415,7.93341679417629,12,0,0.625431530494822,0.0793341679417629,0.295234301563415,522,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,925,-0.854314461909392,-2.69142777054167,3.54574223245106
"387",387,387,"RIRI:RIRI6:RIRI6_T12",16,19,-3,0.375,0.4474487444361,3,"RIRI:RIRI6","DRY",67.77306,17.53611,1,"Eurasia",60.1789150355026,28.9662830087121,10.8548019557853,14,0,0.601789150355026,0.108548019557853,0.289662830087121,523,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,926,0.633019509506569,-0.889236895625905,0.256217386119337
"388",388,388,"RIRI:RIRI6:RIRI6_T13",16,26,3,0.521739130434783,0.700103621483017,3,"RIRI:RIRI6","DRY",67.77306,17.53611,1,"Eurasia",18.5871035161052,47.6162668165373,33.7966296673575,18,0,0.185871035161052,0.337966296673575,0.476162668165373,524,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,927,3.26448834697388,-3.87477387684847,0.610285529874596
"389",389,389,"RIRI:RIRI6:RIRI6_T14",16,21,4,0.117647058823529,0.516355946974306,4,"RIRI:RIRI6","DRY",67.77306,17.53611,1,"Eurasia",50.6289483982781,36.6144982060583,12.7565533956636,18,0,0.506289483982781,0.127565533956636,0.366144982060583,525,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,928,0.208087372031609,-1.94398495127909,1.73589757924748
"390",390,390,"RIRI:RIRI6:RIRI6_T15",16,20,-3,0.470588235294118,0.894938667134801,3,"RIRI:RIRI6","DRY",67.77306,17.53611,1,"Eurasia",86.8885914287595,8.3504311952777,4.76097737596278,14,0,0.868885914287595,0.0476097737596278,0.083504311952777,526,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,929,0.155423679533035,-0.620768964911891,0.465345285378856
"391",391,391,"RIRI:RIRI6:RIRI6_T16",16,19,-6,0.307692307692308,0.544470799160361,6,"RIRI:RIRI6","DRY",67.77306,17.53611,1,"Eurasia",55.8507469334803,30.2999426506534,13.8493104158663,14,0,0.558507469334803,0.138493104158663,0.302999426506534,527,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,930,1.03141825490949,-2.25576416612378,1.22434591121429
"392",392,392,"RIRI:RIRI6:RIRI6_T17",16,14,-1,0.461538461538462,0.941764636588526,1,"RIRI:RIRI6","DRY",67.77306,17.53611,1,"Eurasia",70.7393096948993,20.2021439509954,9.05854635410531,10,0,0.707393096948993,0.0905854635410531,0.202021439509954,528,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,931,-0.136912474967604,-0.974732006125566,1.11164448109317
"393",393,393,"RIRI:RIRI6:RIRI6_T18",16,16,-1,0.4,0.787968638631504,1,"RIRI:RIRI6","DRY",67.77306,17.53611,1,"Eurasia",52.8111190306486,32.1168923734854,15.071988595866,12,0,0.528111190306486,0.15071988595866,0.321168923734854,529,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,932,0.57252316464718,-3.36243763364217,2.78991446899499
"394",394,394,"RIRI:RIRI6:RIRI6_T19",16,15,2,0.615384615384615,0.768897400623994,2,"RIRI:RIRI6","DRY",67.77306,17.53611,1,"Eurasia",48.4687868080094,38.80182342945,12.7293897625406,10,0,0.484687868080094,0.127293897625406,0.3880182342945,530,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,933,1.0169687733211,0.8749629110134,-1.8919316843345
"395",395,395,"RIRI:RIRI6:RIRI6_T2",16,20,-3,0.352941176470588,0.89551696742708,3,"RIRI:RIRI6","DRY",67.77306,17.53611,1,"Eurasia",64.8473499035297,23.631823856543,11.5208262399274,16,0,0.648473499035297,0.115208262399274,0.23631823856543,531,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,934,1.21283055271818,-0.909658381568486,-0.303172171149695
"396",396,396,"RIRI:RIRI6:RIRI6_T20",16,17,-3,0.428571428571429,0.413246314015117,3,"RIRI:RIRI6","DRY",67.77306,17.53611,1,"Eurasia",70.1647280015992,15.5357036732886,14.2995683251122,12,0,0.701647280015992,0.142995683251122,0.155357036732886,532,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,935,-0.103697870800083,-0.825564716115676,0.92926258691576
"397",397,397,"RIRI:RIRI6:RIRI6_T3",16,21,-5,0.25,0.520691930618401,5,"RIRI:RIRI6","DRY",67.77306,17.53611,1,"Eurasia",74.2116798642534,19.2908653846154,6.49745475113122,16,0,0.742116798642534,0.0649745475113122,0.192908653846154,533,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,936,-0.359693156108594,-1.69020432692306,2.04989748303166
"398",398,398,"RIRI:RIRI6:RIRI6_T4",16,28,9,0.526315789473684,0.781382006178677,9,"RIRI:RIRI6","DRY",67.77306,17.53611,1,"Eurasia",29.1900468654772,39.1823235189038,31.627629615619,18,0,0.291900468654772,0.31627629615619,0.391823235189038,534,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,937,-0.356186820923436,-0.637340279091267,0.993527100014703
"399",399,399,"RIRI:RIRI6:RIRI6_T5",16,25,7,0.333333333333333,0.436346294451983,7,"RIRI:RIRI6","DRY",67.77306,17.53611,1,"Eurasia",49.7081416445767,34.724675269969,15.5671830854543,18,0,0.497081416445767,0.155671830854543,0.34724675269969,535,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,938,0.0923716650669613,-2.01113349360467,1.91876182853771
"400",400,400,"RIRI:RIRI6:RIRI6_T6",16,23,5,0.444444444444444,0.62823138795361,5,"RIRI:RIRI6","DRY",67.77306,17.53611,1,"Eurasia",56.3472689861579,36.6028338945006,7.04989711934156,16,0,0.563472689861579,0.0704989711934156,0.366028338945006,536,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,939,0.212512860082303,-3.14069514590345,2.92818228582115
"401",401,401,"RIRI:RIRI6:RIRI6_T7",16,27,-10,0.470588235294118,0.66156775210084,10,"RIRI:RIRI6","DRY",67.77306,17.53611,1,"Eurasia",44.9798669467787,32.0443802521008,22.9757528011204,18,0,0.449798669467787,0.229757528011204,0.320443802521008,537,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,940,1.50478160014004,-2.56997330182071,1.06519170168066
"402",402,402,"RIRI:RIRI6:RIRI6_T8",16,24,0,0.416666666666667,0.634288909832885,0,"RIRI:RIRI6","DRY",67.77306,17.53611,1,"Eurasia",25.9057809445528,58.8695545276392,15.224664527808,19,0,0.259057809445528,0.15224664527808,0.588695545276392,538,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,941,1.25982854580909,-3.43755046846788,2.17772192265879
"403",403,403,"RIRI:RIRI6:RIRI6_T9",16,23,2,0.666666666666667,0.81317183157674,2,"RIRI:RIRI6","DRY",67.77306,17.53611,1,"Eurasia",49.2665565518326,37.810681138902,12.9227623092654,15,0,0.492665565518326,0.129227623092654,0.37810681138902,539,67.77306,17.53611,-1.8,9.7,-12,650,12,0.0373201634169296,1.2425770308123,942,-0.493550416863296,-3.36415565518324,3.85770607204653
"404",404,404,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC33.5",9,10,2,0.25,0.337132404671451,2,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO","MOIST",71.29,-156.64,0.5,"North America-West",55.4734768538061,39.2078232728296,5.31869987336429,8,-0.693147180559945,0.554734768538061,0.0531869987336429,0.392078232728296,840,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,520,-0.750433844566397,-1.59310851586075,2.34354236042715
"405",405,405,"ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl6",9,14,-3,0.181818181818182,0.239130434782609,3,"ABISKO:ABISKOWET_MULTE","WET",68.20462,18.49582,0.25,"Eurasia",72.5730924780979,26.3862323585561,1.04067516334597,10,-1.38629436111989,0.725730924780979,0.0104067516334597,0.263862323585561,844,68.20462,18.49582,-3.1,8.9,-13.9,635,43,0.0301588213410369,10.1521008403362,18,0.00756386470672185,-1.2909714002151,1.28340753550838
"406",406,406,"ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl5",9,12,1,0.363636363636364,0.312117503059976,1,"ABISKO:ABISKOWET_MULTE","WET",68.20462,18.49582,0.25,"Eurasia",86.0862307160949,10.0020803793966,3.91168890450857,9,-1.38629436111989,0.860862307160949,0.0391168890450857,0.100020803793966,845,68.20462,18.49582,-3.1,8.9,-13.9,635,43,0.0301588213410369,10.1521008403362,17,0.174982021316716,-2.23259252768324,2.05761050636652
"407",407,407,"ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl4",9,10,2,0,0.271768871720586,2,"ABISKO:ABISKOWET_MULTE","WET",68.20462,18.49582,0.25,"Eurasia",73.1809824608689,24.5801802362018,2.23883730292933,10,-1.38629436111989,0.731809824608689,0.0223883730292933,0.245801802362018,846,68.20462,18.49582,-3.1,8.9,-13.9,635,43,0.0301588213410369,10.1521008403362,16,0.231536647672275,-2.46419364748253,2.23265699981025
"408",408,408,"ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl3",9,11,-1,0.2,0.2,1,"ABISKO:ABISKOWET_MULTE","WET",68.20462,18.49582,0.25,"Eurasia",69.5525606115715,26.5511245785288,3.8963148098997,9,-1.38629436111989,0.695525606115715,0.038963148098997,0.265511245785288,847,68.20462,18.49582,-3.1,8.9,-13.9,635,43,0.0301588213410369,10.1521008403362,15,0.0716014766856775,-0.93543453279807,0.863833056112391
