"","SiteSubsitePlot","mat","warmq","coldq","prec"
"1768","ATQASUK:AD:ADC18",-11.1,8,-28.1,138
"1769","ATQASUK:AD:ADC19",-11.1,8,-28.1,138
"1770","ATQASUK:AD:ADC20",-11.1,8,-28.1,138
"1771","ATQASUK:AD:ADC21",-11.1,8,-28.1,138
"1772","ATQASUK:AD:ADC22",-11.1,8,-28.1,138
"1773","ATQASUK:AD:ADC23",-11.1,8,-28.1,138
"1774","ATQASUK:AD:ADC24",-11.1,8,-28.1,138
"1775","ATQASUK:AW:AWC01",-11.1,8,-28.1,138
"1776","ATQASUK:AW:AWC02",-11.1,8,-28.1,138
"1777","ATQASUK:AW:AWC03",-11.1,8,-28.1,138
"1778","ATQASUK:AW:AWC04",-11.1,8,-28.1,138
"1779","ATQASUK:AW:AWC06",-11.1,8,-28.1,138
"1780","ATQASUK:AW:AWC08",-11.1,8,-28.1,138
"1781","ATQASUK:AW:AWC10",-11.1,8,-28.1,138
"1782","ATQASUK:AW:AWC11",-11.1,8,-28.1,138
"1783","ATQASUK:AW:AWC13",-11.1,8,-28.1,138
"1784","ATQASUK:AW:AWC15",-11.1,8,-28.1,138
"1785","ATQASUK:AW:AWC16",-11.1,8,-28.1,138
"1786","ATQASUK:AW:AWC18",-11.1,8,-28.1,138
"1787","ATQASUK:AW:AWC05",-11.1,8,-28.1,138
"1788","ATQASUK:AW:AWC12",-11.1,8,-28.1,138
"1789","ATQASUK:AW:AWC14",-11.1,8,-28.1,138
"1790","ATQASUK:AW:AWC17",-11.1,8,-28.1,138
"1791","ATQASUK:AW:AWC19",-11.1,8,-28.1,138
"1792","ATQASUK:AW:AWC20",-11.1,8,-28.1,138
"1793","ATQASUK:AW:AWC22",-11.1,8,-28.1,138
"1794","ATQASUK:AW:AWC23",-11.1,8,-28.1,138
"1795","ATQASUK:AW:AWC09",-11.1,8,-28.1,138
"1796","ATQASUK:AW:AWC24",-11.1,8,-28.1,138
"1797","ATQASUK:AW:AWC07",-11.1,8,-28.1,138
"1798","BARROW:BD:BDC01",-10.9,3.6,-24.7,117
"1799","BARROW:BD:BDC02",-10.9,3.6,-24.7,117
"1800","BARROW:BD:BDC03",-10.9,3.6,-24.7,117
"1801","BARROW:BD:BDC04",-10.9,3.6,-24.7,117
"1802","BARROW:BD:BDC05",-10.9,3.6,-24.7,117
"1803","BARROW:BD:BDC06",-10.9,3.6,-24.7,117
"1804","BARROW:BD:BDC07",-10.9,3.6,-24.7,117
"1805","BARROW:BD:BDC08",-10.9,3.6,-24.7,117
"1806","BARROW:BD:BDC09",-10.9,3.6,-24.7,117
"1807","BARROW:BD:BDC10",-10.9,3.6,-24.7,117
"1808","BARROW:BD:BDC11",-10.9,3.6,-24.7,117
"1809","BARROW:BD:BDC12",-10.9,3.6,-24.7,117
"1810","BARROW:BD:BDC13",-10.9,3.6,-24.7,117
"1811","BARROW:BD:BDC14",-10.9,3.6,-24.7,117
"1812","BARROW:BD:BDC15",-10.9,3.6,-24.7,117
"1813","BARROW:BD:BDC16",-10.9,3.6,-24.7,117
"1814","BARROW:BD:BDC17",-10.9,3.6,-24.7,117
"1815","BARROW:BD:BDC18",-10.9,3.6,-24.7,117
"1816","BARROW:BD:BDC19",-10.9,3.6,-24.7,117
"1817","BARROW:BD:BDC20",-10.9,3.6,-24.7,117
"1818","BARROW:BD:BDC21",-10.9,3.6,-24.7,117
"1819","BARROW:BD:BDC22",-10.9,3.6,-24.7,117
"1820","BARROW:BD:BDC23",-10.9,3.6,-24.7,117
"1821","BARROW:BD:BDC24",-10.9,3.6,-24.7,117
"1822","BARROW:BW:BWC01",-10.9,3.6,-24.7,117
"1823","BARROW:BW:BWC02",-10.9,3.6,-24.7,117
"1824","BARROW:BW:BWC03",-10.9,3.6,-24.7,117
"1825","BARROW:BW:BWC05",-10.9,3.6,-24.7,117
"1826","BARROW:BW:BWC06",-10.9,3.6,-24.7,117
"1827","BARROW:BW:BWC07",-10.9,3.6,-24.7,117
"1828","BARROW:BW:BWC08",-10.9,3.6,-24.7,117
"1829","BARROW:BW:BWC09",-10.9,3.6,-24.7,117
"1830","BARROW:BW:BWC10",-10.9,3.6,-24.7,117
"1831","BARROW:BW:BWC12",-10.9,3.6,-24.7,117
"1832","BARROW:BW:BWC13",-10.9,3.6,-24.7,117
"1833","BARROW:BW:BWC18",-10.9,3.6,-24.7,117
"1834","BARROW:BW:BWC19",-10.9,3.6,-24.7,117
"1835","BARROW:BW:BWC21",-10.9,3.6,-24.7,117
"1836","BARROW:BW:BWC22",-10.9,3.6,-24.7,117
"1837","BARROW:BW:BWC23",-10.9,3.6,-24.7,117
"1838","BARROW:BW:BWC24",-10.9,3.6,-24.7,117
"1839","BARROW:BW:BWC04",-10.9,3.6,-24.7,117
"1840","BARROW:BW:BWC17",-10.9,3.6,-24.7,117
"1841","BARROW:BW:BWC20",-10.9,3.6,-24.7,117
"1842","BARROW:BW:BWC11",-10.9,3.6,-24.7,117
"1843","BARROW:BW:BWC14",-10.9,3.6,-24.7,117
"1844","BARROW:BW:BWC15",-10.9,3.6,-24.7,117
"1845","BARROW:BW:BWC16",-10.9,3.6,-24.7,117
"1846","ATQASUK:AG:AGCA04",-11.1,8,-28.1,138
"1847","ATQASUK:AG:AGCA05",-11.1,8,-28.1,138
"1848","ATQASUK:AG:AGCA06",-11.1,8,-28.1,138
"1849","ATQASUK:AG:AGCA02",-11.1,8,-28.1,138
"1850","ATQASUK:AG:AGCA03",-11.1,8,-28.1,138
"1851","ATQASUK:AG:AGCA07",-11.1,8,-28.1,138
"1852","ATQASUK:AG:AGCA09",-11.1,8,-28.1,138
"1853","ATQASUK:AG:AGCA10",-11.1,8,-28.1,138
"1854","ATQASUK:AG:AGCB02",-11.1,8,-28.1,138
"1855","ATQASUK:AG:AGCB03",-11.1,8,-28.1,138
"1856","ATQASUK:AG:AGCB04",-11.1,8,-28.1,138
"1857","ATQASUK:AG:AGCB05",-11.1,8,-28.1,138
"1858","ATQASUK:AG:AGCB07",-11.1,8,-28.1,138
"1859","ATQASUK:AG:AGCB08",-11.1,8,-28.1,138
"1860","ATQASUK:AG:AGCB09",-11.1,8,-28.1,138
"1861","ATQASUK:AG:AGCB10",-11.1,8,-28.1,138
"1862","ATQASUK:AG:AGCB11",-11.1,8,-28.1,138
"1863","ATQASUK:AG:AGCC05",-11.1,8,-28.1,138
"1864","ATQASUK:AG:AGCC06",-11.1,8,-28.1,138
"1865","ATQASUK:AG:AGCC08",-11.1,8,-28.1,138
"1866","ATQASUK:AG:AGCC09",-11.1,8,-28.1,138
"1867","ATQASUK:AG:AGCC10",-11.1,8,-28.1,138
"1868","ATQASUK:AG:AGCC11",-11.1,8,-28.1,138
"1869","ATQASUK:AG:AGCD02",-11.1,8,-28.1,138
"1870","ATQASUK:AG:AGCD03",-11.1,8,-28.1,138
"1871","ATQASUK:AG:AGCD04",-11.1,8,-28.1,138
"1872","ATQASUK:AG:AGCD05",-11.1,8,-28.1,138
"1873","ATQASUK:AG:AGCD06",-11.1,8,-28.1,138
"1874","ATQASUK:AG:AGCD07",-11.1,8,-28.1,138
"1875","ATQASUK:AG:AGCD08",-11.1,8,-28.1,138
"1876","ATQASUK:AG:AGCD10",-11.1,8,-28.1,138
"1877","ATQASUK:AG:AGCD11",-11.1,8,-28.1,138
"1878","ATQASUK:AG:AGCE02",-11.1,8,-28.1,138
"1879","ATQASUK:AG:AGCE03",-11.1,8,-28.1,138
"1880","ATQASUK:AG:AGCE04",-11.1,8,-28.1,138
"1881","ATQASUK:AG:AGCE06",-11.1,8,-28.1,138
"1882","ATQASUK:AG:AGCE07",-11.1,8,-28.1,138
"1883","ATQASUK:AG:AGCE08",-11.1,8,-28.1,138
"1884","ATQASUK:AG:AGCE09",-11.1,8,-28.1,138
"1885","ATQASUK:AG:AGCE10",-11.1,8,-28.1,138
"1886","ATQASUK:AG:AGCE11",-11.1,8,-28.1,138
"1887","ATQASUK:AG:AGCF02",-11.1,8,-28.1,138
"1888","ATQASUK:AG:AGCF04",-11.1,8,-28.1,138
"1889","ATQASUK:AG:AGCF05",-11.1,8,-28.1,138
"1890","ATQASUK:AG:AGCF06",-11.1,8,-28.1,138
"1891","ATQASUK:AG:AGCF07",-11.1,8,-28.1,138
"1892","ATQASUK:AG:AGCF08",-11.1,8,-28.1,138
"1893","ATQASUK:AG:AGCF10",-11.1,8,-28.1,138
"1894","ATQASUK:AG:AGCG02",-11.1,8,-28.1,138
"1895","ATQASUK:AG:AGCG03",-11.1,8,-28.1,138
"1896","ATQASUK:AG:AGCG04",-11.1,8,-28.1,138
"1897","ATQASUK:AG:AGCG05",-11.1,8,-28.1,138
"1898","ATQASUK:AG:AGCG06",-11.1,8,-28.1,138
"1899","ATQASUK:AG:AGCG07",-11.1,8,-28.1,138
"1900","ATQASUK:AG:AGCG10",-11.1,8,-28.1,138
"1901","ATQASUK:AG:AGCG11",-11.1,8,-28.1,138
"1902","ATQASUK:AG:AGCH02",-11.1,8,-28.1,138
"1903","ATQASUK:AG:AGCH03",-11.1,8,-28.1,138
"1904","ATQASUK:AG:AGCH04",-11.1,8,-28.1,138
"1905","ATQASUK:AG:AGCH10",-11.1,8,-28.1,138
"1906","ATQASUK:AG:AGCH11",-11.1,8,-28.1,138
"1907","ATQASUK:AG:AGCI02",-11.1,8,-28.1,138
"1908","ATQASUK:AG:AGCI03",-11.1,8,-28.1,138
"1909","ATQASUK:AG:AGCI04",-11.1,8,-28.1,138
"1910","ATQASUK:AG:AGCI06",-11.1,8,-28.1,138
"1911","ATQASUK:AG:AGCI11",-11.1,8,-28.1,138
"1912","ATQASUK:AG:AGCJ02",-11.1,8,-28.1,138
"1913","ATQASUK:AG:AGCJ03",-11.1,8,-28.1,138
"1914","ATQASUK:AG:AGCJ04",-11.1,8,-28.1,138
"1915","ATQASUK:AG:AGCJ05",-11.1,8,-28.1,138
"1916","ATQASUK:AG:AGCJ09",-11.1,8,-28.1,138
"1917","ATQASUK:AG:AGCJ10",-11.1,8,-28.1,138
"1918","ATQASUK:AG:AGCJ11",-11.1,8,-28.1,138
"1919","ATQASUK:AG:AGCH06",-11.1,8,-28.1,138
"1920","ATQASUK:AG:AGCI05",-11.1,8,-28.1,138
"1921","ATQASUK:AG:AGCC03",-11.1,8,-28.1,138
"1922","ATQASUK:AG:AGCB06",-11.1,8,-28.1,138
"1923","ATQASUK:AG:AGCA08",-11.1,8,-28.1,138
"1924","ATQASUK:AG:AGCC02",-11.1,8,-28.1,138
"1925","ATQASUK:AG:AGCC04",-11.1,8,-28.1,138
"1926","ATQASUK:AG:AGCI10",-11.1,8,-28.1,138
"1927","BARROW:BG:BGCD11",-10.9,3.6,-24.7,117
"1928","BARROW:BG:BGCF11",-10.9,3.6,-24.7,117
"1929","BARROW:BG:BGCH11",-10.9,3.6,-24.7,117
"1930","BARROW:BG:BGCJ11",-10.9,3.6,-24.7,117
"1931","BARROW:BG:BGCC10",-10.9,3.6,-24.7,117
"1932","BARROW:BG:BGCD10",-10.9,3.6,-24.7,117
"1933","BARROW:BG:BGCF10",-10.9,3.6,-24.7,117
"1934","BARROW:BG:BGCG10",-10.9,3.6,-24.7,117
"1935","BARROW:BG:BGCH10",-10.9,3.6,-24.7,117
"1936","BARROW:BG:BGCB09",-10.9,3.6,-24.7,117
"1937","BARROW:BG:BGCE09",-10.9,3.6,-24.7,117
"1938","BARROW:BG:BGCF09",-10.9,3.6,-24.7,117
"1939","BARROW:BG:BGCG09",-10.9,3.6,-24.7,117
"1940","BARROW:BG:BGCB08",-10.9,3.6,-24.7,117
"1941","BARROW:BG:BGCE08",-10.9,3.6,-24.7,117
"1942","BARROW:BG:BGCF08",-10.9,3.6,-24.7,117
"1943","BARROW:BG:BGCG08",-10.9,3.6,-24.7,117
"1944","BARROW:BG:BGCJ08",-10.9,3.6,-24.7,117
"1945","BARROW:BG:BGCB07",-10.9,3.6,-24.7,117
"1946","BARROW:BG:BGCC07",-10.9,3.6,-24.7,117
"1947","BARROW:BG:BGCD07",-10.9,3.6,-24.7,117
"1948","BARROW:BG:BGCE07",-10.9,3.6,-24.7,117
"1949","BARROW:BG:BGCF07",-10.9,3.6,-24.7,117
"1950","BARROW:BG:BGCK07",-10.9,3.6,-24.7,117
"1951","BARROW:BG:BGCB06",-10.9,3.6,-24.7,117
"1952","BARROW:BG:BGCC06",-10.9,3.6,-24.7,117
"1953","BARROW:BG:BGCE06",-10.9,3.6,-24.7,117
"1954","BARROW:BG:BGCF06",-10.9,3.6,-24.7,117
"1955","BARROW:BG:BGCG06",-10.9,3.6,-24.7,117
"1956","BARROW:BG:BGCI06",-10.9,3.6,-24.7,117
"1957","BARROW:BG:BGCB05",-10.9,3.6,-24.7,117
"1958","BARROW:BG:BGCE05",-10.9,3.6,-24.7,117
"1959","BARROW:BG:BGCF05",-10.9,3.6,-24.7,117
"1960","BARROW:BG:BGCG05",-10.9,3.6,-24.7,117
"1961","BARROW:BG:BGCH05",-10.9,3.6,-24.7,117
"1962","BARROW:BG:BGCI05",-10.9,3.6,-24.7,117
"1963","BARROW:BG:BGCK05",-10.9,3.6,-24.7,117
"1964","BARROW:BG:BGCB04",-10.9,3.6,-24.7,117
"1965","BARROW:BG:BGCC04",-10.9,3.6,-24.7,117
"1966","BARROW:BG:BGCD04",-10.9,3.6,-24.7,117
"1967","BARROW:BG:BGCE04",-10.9,3.6,-24.7,117
"1968","BARROW:BG:BGCF04",-10.9,3.6,-24.7,117
"1969","BARROW:BG:BGCG04",-10.9,3.6,-24.7,117
"1970","BARROW:BG:BGCI04",-10.9,3.6,-24.7,117
"1971","BARROW:BG:BGCC03",-10.9,3.6,-24.7,117
"1972","BARROW:BG:BGCD03",-10.9,3.6,-24.7,117
"1973","BARROW:BG:BGCH03",-10.9,3.6,-24.7,117
"1974","BARROW:BG:BGCK03",-10.9,3.6,-24.7,117
"1975","BARROW:BG:BGCB02",-10.9,3.6,-24.7,117
"1976","BARROW:BG:BGCD02",-10.9,3.6,-24.7,117
"1977","BARROW:BG:BGCK02",-10.9,3.6,-24.7,117
"1978","BARROW:BG:BGCD05",-10.9,3.6,-24.7,117
"1979","BARROW:BG:BGCE02",-10.9,3.6,-24.7,117
"1980","BARROW:BG:BGCF02",-10.9,3.6,-24.7,117
"1981","BARROW:BG:BGCF03",-10.9,3.6,-24.7,117
"1982","BARROW:BG:BGCH04",-10.9,3.6,-24.7,117
"1983","BARROW:BG:BGCD06",-10.9,3.6,-24.7,117
"1984","BARROW:BG:BGCH06",-10.9,3.6,-24.7,117
"1985","BARROW:BG:BGCJ09",-10.9,3.6,-24.7,117
"1986","BARROW:BG:BGCC02",-10.9,3.6,-24.7,117
"1987","BARROW:BG:BGCB11",-10.9,3.6,-24.7,117
"1988","BARROW:BG:BGCE10",-10.9,3.6,-24.7,117
"1989","BARROW:BG:BGCK09",-10.9,3.6,-24.7,117
"1990","BARROW:BG:BGCD08",-10.9,3.6,-24.7,117
"1991","BARROW:BG:BGCB03",-10.9,3.6,-24.7,117
"1992","BARROW:BG:BGCI11",-10.9,3.6,-24.7,117
"1993","BARROW:BG:BGCH02",-10.9,3.6,-24.7,117
"1994","BARROW:BG:BGCK04",-10.9,3.6,-24.7,117
"1995","BYLOT:MESPRAIRIE:52_1",-14.3,5.7,-33.7,235
"1996","BYLOT:MESPRAIRIE:52_2",-14.3,5.7,-33.7,235
"1997","BYLOT:MESPRAIRIE:53_1",-14.3,5.7,-33.7,235
"1998","BYLOT:MESPRAIRIE:53_2",-14.3,5.7,-33.7,235
"1999","BYLOT:MESPRAIRIE:54_1",-14.3,5.7,-33.7,235
"2000","BYLOT:MESPRAIRIE:54_2",-14.3,5.7,-33.7,235
"2001","BYLOT:MESPRAIRIE:55_1",-14.3,5.7,-33.7,235
"2002","BYLOT:MESPRAIRIE:55_2",-14.3,5.7,-33.7,235
"2003","BYLOT:MESPRAIRIE:56_1",-14.3,5.7,-33.7,235
"2004","BYLOT:MESPRAIRIE:56_2",-14.3,5.7,-33.7,235
"2005","BYLOT:MESPRAIRIE:57_1",-14.3,5.7,-33.7,235
"2006","BYLOT:MESPRAIRIE:57_2",-14.3,5.7,-33.7,235
"2007","BYLOT:MESPRAIRIE:58_1",-14.3,5.7,-33.7,235
"2008","BYLOT:MESPRAIRIE:58_2",-14.3,5.7,-33.7,235
"2009","BYLOT:MESPRAIRIE:59_1",-14.3,5.7,-33.7,235
"2010","BYLOT:MESPRAIRIE:59_2",-14.3,5.7,-33.7,235
"2011","BYLOT:MESPRAIRIE:60_1",-14.3,5.7,-33.7,235
"2012","BYLOT:MESPRAIRIE:60_2",-14.3,5.7,-33.7,235
"2013","BYLOT:MESPRAIRIE:61_1",-14.3,5.7,-33.7,235
"2014","BYLOT:MESPRAIRIE:61_2",-14.3,5.7,-33.7,235
"2015","BYLOT:MESPRAIRIE:62_1",-14.3,5.7,-33.7,235
"2016","BYLOT:MESPRAIRIE:62_2",-14.3,5.7,-33.7,235
"2017","BYLOT:MESPRAIRIE:63_1",-14.3,5.7,-33.7,235
"2018","BYLOT:MESPRAIRIE:63_2",-14.3,5.7,-33.7,235
"2019","BYLOT:MESPOLYGON:64_1",-14.1,5.9,-33.5,211
"2020","BYLOT:MESPOLYGON:64_2",-14.1,5.9,-33.5,211
"2021","BYLOT:MESPOLYGON:65_1",-14.1,5.9,-33.5,211
"2022","BYLOT:MESPOLYGON:65_2",-14.1,5.9,-33.5,211
"2023","BYLOT:MESPOLYGON:66_1",-14.1,5.9,-33.5,211
"2024","BYLOT:MESPOLYGON:66_2",-14.1,5.9,-33.5,211
"2025","BYLOT:MESPOLYGON:67_1",-14.1,5.9,-33.5,211
"2026","BYLOT:MESPOLYGON:67_2",-14.1,5.9,-33.5,211
"2027","BYLOT:MESPOLYGON:68_1",-14.1,5.9,-33.5,211
"2028","BYLOT:MESPOLYGON:68_2",-14.1,5.9,-33.5,211
"2029","BYLOT:MESPOLYGON:69_1",-14.1,5.9,-33.5,211
"2030","BYLOT:MESPOLYGON:69_2",-14.1,5.9,-33.5,211
"2031","BYLOT:MESPOLYGON:70_1",-14.1,5.9,-33.5,211
"2032","BYLOT:MESPOLYGON:70_2",-14.1,5.9,-33.5,211
"2033","BYLOT:MESPOLYGON:71_1",-14.1,5.9,-33.5,211
"2034","BYLOT:MESPOLYGON:71_2",-14.1,5.9,-33.5,211
"2035","BYLOT:MESPOLYGON:72_1",-14.1,5.9,-33.5,211
"2036","BYLOT:MESPOLYGON:72_2",-14.1,5.9,-33.5,211
"2037","BYLOT:MESPOLYGON:73_1",-14.1,5.9,-33.5,211
"2038","BYLOT:MESPOLYGON:73_2",-14.1,5.9,-33.5,211
"2039","BYLOT:MESPOLYGON:74_1",-14.1,5.9,-33.5,211
"2040","BYLOT:MESPOLYGON:74_2",-14.1,5.9,-33.5,211
"2041","BYLOT:MESPOLYGON:75_1",-14.1,5.9,-33.5,211
"2042","BYLOT:MESPOLYGON:75_2",-14.1,5.9,-33.5,211
"2043","ALEXFIORD:MEADOW:Mead.c.1",-14.5,3.8,-28.5,129
"2044","ALEXFIORD:WILLOW:Will.c.1",-14.7,3.4,-28.7,135
"2045","ALEXFIORD:MEADOW:Mead.c.2",-14.5,3.8,-28.5,129
"2046","ALEXFIORD:WILLOW:Will.c.2",-14.7,3.4,-28.7,135
"2047","ALEXFIORD:MEADOW:Mead.c.3",-14.5,3.8,-28.5,129
"2048","ALEXFIORD:WILLOW:Will.c.3",-14.7,3.4,-28.7,135
"2049","ALEXFIORD:WILLOW:Will.c.4",-14.7,3.4,-28.7,135
"2050","ALEXFIORD:FERT:Fert.c.c.5",-14.7,3.4,-28.6,132
"2051","ALEXFIORD:WILLOW:Will.c.5",-14.7,3.4,-28.7,135
"2052","ALEXFIORD:MEADOW:Mead.c.6",-14.5,3.8,-28.5,129
"2053","ALEXFIORD:WILLOW:Will.c.6",-14.7,3.4,-28.7,135
"2054","ALEXFIORD:MEADOW:Mead.c.7",-14.5,3.8,-28.5,129
"2055","ALEXFIORD:WILLOW:Will.c.7",-14.7,3.4,-28.7,135
"2056","ALEXFIORD:WILLOW:Will.c.8",-14.7,3.4,-28.7,135
"2057","ALEXFIORD:WILLOW:Will.c.9",-14.7,3.4,-28.7,135
"2058","ALEXFIORD:WILLOW:Will.c.10",-14.7,3.4,-28.7,135
"2059","ALEXFIORD:FERT:Fert.c.c.13",-14.7,3.4,-28.6,132
"2060","ALEXFIORD:FERT:Fert.c.c.21",-14.7,3.4,-28.6,132
"2061","ALEXFIORD:FERT:Fert.c.c.29",-14.7,3.4,-28.6,132
"2062","ALEXFIORD:DOMEGRANITE:Dom.c.2g",-16.7,1.2,-30.5,152
"2063","ALEXFIORD:DOMEDOLOMITE:Dom.c.2d",-16.7,1.2,-30.5,152
"2064","ALEXFIORD:DOMEDOLOMITE:Dom.c.3d",-16.7,1.2,-30.5,152
"2065","ALEXFIORD:DOMEGRANITE:Dom.c.1g",-16.7,1.2,-30.5,152
"2066","ALEXFIORD:DOMEGRANITE:Dom.c.3g",-16.7,1.2,-30.5,152
"2067","ALEXFIORD:DOMEGRANITE:Dom.c.4g",-16.7,1.2,-30.5,152
"2068","ALEXFIORD:DOMEDOLOMITE:Dom.c.1d",-16.7,1.2,-30.5,152
"2069","ALEXFIORD:DOMEDOLOMITE:Dom.c.4d",-16.7,1.2,-30.5,152
"2070","ALEXFIORD:DOMEDOLOMITE:Dom.c.5d",-16.7,1.2,-30.5,152
"2071","ALEXFIORD:DOMEGRANITE:Dom.c.5g",-16.7,1.2,-30.5,152
"2072","ALEXFIORD:FERT:Fert.c.c.37",-14.7,3.4,-28.6,132
"2073","ALEXFIORD:DRYAS:Dry.c.1",-14.6,3.5,-28.6,130
"2074","ALEXFIORD:DRYAS:Dry.c.2",-14.6,3.5,-28.6,130
"2075","ALEXFIORD:DRYAS:Dry.c.3",-14.6,3.5,-28.6,130
"2076","ALEXFIORD:MEADOW:Mead.c.4",-14.5,3.8,-28.5,129
"2077","ALEXFIORD:MEADOW:Mead.c.5",-14.5,3.8,-28.5,129
"2078","ALEXFIORD:MEADOW:Mead.c.8",-14.5,3.8,-28.5,129
"2079","ALEXFIORD:MEADOW:Mead.c.9",-14.5,3.8,-28.5,129
"2080","ALEXFIORD:MEADOW:Mead.c.10",-14.5,3.8,-28.5,129
"2081","ALEXFIORD:CASSIOPE:Cas.c.c.10new",-14.6,3.5,-28.6,130
"2082","ALEXFIORD:CASSIOPE:Cas.c.c.11new",-14.6,3.5,-28.6,130
"2083","ALEXFIORD:CASSIOPE:Cas.c.c.12new",-14.6,3.5,-28.6,130
"2084","ALEXFIORD:CASSIOPE:Cas.c.c.13new",-14.6,3.5,-28.6,130
"2085","ALEXFIORD:CASSIOPE:Cas.c.c.14new",-14.6,3.5,-28.6,130
"2086","ALEXFIORD:CASSIOPE:Cas.c.c.15new",-14.6,3.5,-28.6,130
"2087","ALEXFIORD:CASSIOPE:Cas.c.c.16new",-14.6,3.5,-28.6,130
"2088","ALEXFIORD:CASSIOPE:Cas.c.c.17new",-14.6,3.5,-28.6,130
"2089","ALEXFIORD:CASSIOPE:Cas.c.c.18new",-14.6,3.5,-28.6,130
"2090","ALEXFIORD:CASSIOPE:Cas.c.c.1new",-14.6,3.5,-28.6,130
"2091","ALEXFIORD:CASSIOPE:Cas.c.c.2new",-14.6,3.5,-28.6,130
"2092","ALEXFIORD:CASSIOPE:Cas.c.c.3new",-14.6,3.5,-28.6,130
"2093","ALEXFIORD:CASSIOPE:Cas.c.c.4new",-14.6,3.5,-28.6,130
"2094","ALEXFIORD:CASSIOPE:Cas.c.c.5new",-14.6,3.5,-28.6,130
"2095","ALEXFIORD:CASSIOPE:Cas.c.c.6new",-14.6,3.5,-28.6,130
"2096","ALEXFIORD:CASSIOPE:Cas.c.c.7new",-14.6,3.5,-28.6,130
"2097","ALEXFIORD:CASSIOPE:Cas.c.c.8new",-14.6,3.5,-28.6,130
"2098","ALEXFIORD:CASSIOPE:Cas.c.c.9new",-14.6,3.5,-28.6,130
"2099","ALEXFIORD:CASSIOPE:Cas.c.c.2",-14.6,3.5,-28.6,130
"2100","ALEXFIORD:CASSIOPE:Cas.c.c.4",-14.6,3.5,-28.6,130
"2101","ALEXFIORD:CASSIOPE:Cas.c.c.9",-14.6,3.5,-28.6,130
"2102","ALEXFIORD:CASSIOPE:Cas.c.c.12",-14.6,3.5,-28.6,130
"2103","ALEXFIORD:CASSIOPE:Cas.c.c.13",-14.6,3.5,-28.6,130
"2104","ALEXFIORD:CASSIOPE:Cas.c.c.16",-14.6,3.5,-28.6,130
"2105","ALEXFIORD:DOMEDOLOMITE:Dom.c.6d",-16.7,1.2,-30.5,152
"2106","ALEXFIORD:DOMEDOLOMITE:Dom.c.7d",-16.7,1.2,-30.5,152
"2107","ALEXFIORD:DOMEDOLOMITE:Dom.c.8d",-16.7,1.2,-30.5,152
"2108","ALEXFIORD:DOMEDOLOMITE:Dom.c.9d",-16.7,1.2,-30.5,152
"2109","ALEXFIORD:DOMEDOLOMITE:Dom.c.10d",-16.7,1.2,-30.5,152
"2110","ALEXFIORD:DOMEDOLOMITE:Dom.c.11d",-16.7,1.2,-30.5,152
"2111","ALEXFIORD:DOMEGRANITE:Dom.c.6g",-16.7,1.2,-30.5,152
"2112","ALEXFIORD:DOMEGRANITE:Dom.c.7g",-16.7,1.2,-30.5,152
"2113","ALEXFIORD:DOMEGRANITE:Dom.c.8g",-16.7,1.2,-30.5,152
"2114","ALEXFIORD:DOMEGRANITE:Dom.c.9g",-16.7,1.2,-30.5,152
"2115","ALEXFIORD:DOMEGRANITE:Dom.c.10g",-16.7,1.2,-30.5,152
"2116","ALEXFIORD:DOMEGRANITE:Dom.c.11g",-16.7,1.2,-30.5,152
"2117","ALEXFIORD:DRYAS:Dry.c.4",-14.6,3.5,-28.6,130
"2118","ALEXFIORD:DRYAS:Dry.c.5",-14.6,3.5,-28.6,130
"2119","ALEXFIORD:DRYAS:Dry.c.6",-14.6,3.5,-28.6,130
"2120","ALEXFIORD:DRYAS:Dry.c.7",-14.6,3.5,-28.6,130
"2121","ALEXFIORD:DRYAS:Dry.c.8",-14.6,3.5,-28.6,130
"2122","ALEXFIORD:DRYAS:Dry.c.9",-14.6,3.5,-28.6,130
"2123","ALEXFIORD:DRYAS:Dry.c.10",-14.6,3.5,-28.6,130
"2124","ALEXFIORD:DRYAS:Dry.c.11",-14.6,3.5,-28.6,130
"2125","ALEXFIORD:DRYAS:Dry.c.12",-14.6,3.5,-28.6,130
"2126","ALEXFIORD:DRYAS:Dry.c.13",-14.6,3.5,-28.6,130
"2127","ALEXFIORD:DRYAS:Dry.c.14",-14.6,3.5,-28.6,130
"2128","ENDALEN:DRY-L:DRY-L1",-6.5,4,-14.9,325
"2129","ENDALEN:DRY-L:DRY-L2",-6.5,4,-14.9,325
"2130","ENDALEN:DRY-L:DRY-L5",-6.5,4,-14.9,325
"2131","ENDALEN:DRY-L:DRY-L7",-6.5,4,-14.9,325
"2132","ENDALEN:DRY-L:DRY-L8",-6.5,4,-14.9,325
"2133","ENDALEN:CAS-L:CAS-L1",-6.5,4,-14.9,325
"2134","ENDALEN:CAS-L:CAS-L3",-6.5,4,-14.9,325
"2135","ENDALEN:CAS-L:CAS-L7",-6.5,4,-14.9,325
"2136","ENDALEN:CAS-L:CAS-L9",-6.5,4,-14.9,325
"2137","ENDALEN:CAS-L:CAS-L10",-6.5,4,-14.9,325
"2138","ENDALEN:BIS-L:BIS-L2",-6.5,4,-14.9,325
"2139","ENDALEN:BIS-L:BIS-L3",-6.5,4,-14.9,325
"2140","ENDALEN:BIS-L:BIS-L6",-6.5,4,-14.9,325
"2141","ENDALEN:BIS-L:BIS-L8",-6.5,4,-14.9,325
