"","SiteSubsitePlot","NbSpeciesPerTrendPlot","TotalSpecies","SiteSubsite","LAT","SurveyedArea","Region","MOISTURE","Duration","PlotGraminoidMean","PlotShrubMean","PlotForbMean","MeanRichness","Extinct","Coloniser","Persisting"
"451","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB12.0",2,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,80.4244306418219,0,19.5755693581781,8,0.222222222222222,0,0.777777777777778
"452","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB13.5",2,4,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,98.4615384615385,0,1.53846153846154,3,0.5,0,0.5
"453","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB14.0",2,5,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,99.3150684931507,0,0.684931506849315,4,0.4,0,0.6
"454","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB14.5",1,7,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,70.9704220671319,27.2017281488867,1.82784978398139,6,0.142857142857143,0.142857142857143,0.714285714285714
"455","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB15.0",0,6,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,62.9206349206349,35.6190476190476,1.46031746031746,6,0,0.166666666666667,0.833333333333333
"456","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB15.5",0,5,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,59.1666666666667,40,0.833333333333333,4,0,0.4,0.6
"457","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB16.0",1,7,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,70.1355661881978,29.8644338118022,0,6,0.142857142857143,0.285714285714286,0.571428571428571
"458","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB16.5",0,7,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,88.5576923076923,6.63461538461539,4.80769230769231,6,0,0.285714285714286,0.714285714285714
"459","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB17.0",0,6,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,86.046511627907,2.32558139534884,11.6279069767442,4,0,0.5,0.5
"460","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB17.5",0,6,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,73.9488566510942,0,26.0511433489058,5,0,0.333333333333333,0.666666666666667
"461","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB18.0",2,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,67.2108208955224,0,32.7891791044776,8,0.222222222222222,0,0.777777777777778
"462","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB18.5",1,8,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,69.6091494559183,0,30.3908505440817,8,0.125,0,0.875
"463","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB24.5",1,5,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,99.3150684931507,0,0.684931506849315,4,0.2,0,0.8
"464","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB25.0",1,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,86.6770186335404,1.08695652173913,12.2360248447205,8,0.111111111111111,0.111111111111111,0.777777777777778
"465","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB25.5",1,8,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,74.6794871794872,11.8589743589744,13.4615384615385,8,0.125,0,0.875
"466","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB26.0",2,10,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,66.2770562770563,25.974025974026,7.74891774891775,8,0.2,0.1,0.7
"467","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB26.5",1,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,70.8929165281011,21.3335550382441,7.77352843365481,8,0.111111111111111,0.222222222222222,0.666666666666667
"468","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB27.0",0,7,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,84.469696969697,7.57575757575757,7.95454545454545,6,0,0.285714285714286,0.714285714285714
"469","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB27.5",0,8,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,72.3815732290309,22.077357670578,5.54106910039113,8,0,0,1
"470","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB28.0",0,10,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,82.1640994357176,4.3388744852829,13.4970260789995,10,0,0.1,0.9
"471","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB29.0",2,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,85.6446370530878,0,14.3553629469122,7,0.222222222222222,0.222222222222222,0.555555555555556
"472","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB31.0",2,3,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,100,0,0,2,0.666666666666667,0,0.333333333333333
"473","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB31.5",1,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,87.4920936116382,0,12.5079063883618,8,0.111111111111111,0,0.888888888888889
"474","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB32.0",2,11,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,67.7441860465116,0,32.2558139534884,10,0.181818181818182,0.0909090909090909,0.727272727272727
"475","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB32.5",1,13,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,68.1466302367942,0,31.8533697632058,10,0.0769230769230769,0.307692307692308,0.615384615384615
"476","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB33.0",0,11,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,78.3846153846154,4,17.6153846153846,10,0,0.272727272727273,0.727272727272727
"477","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB33.5",1,10,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,69.8412698412698,17.3611111111111,12.797619047619,8,0.1,0.2,0.7
"478","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB34.0",0,8,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,64.75,29,6.25,6,0,0.375,0.625
"479","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC00.5",0,10,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,89.2804471008306,0,10.7195528991694,8,0,0.4,0.6
"480","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC01.0",0,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,90.4105571847507,0,9.58944281524927,8,0,0.111111111111111,0.888888888888889
"481","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC01.5",1,10,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,80.2321981424149,0,19.7678018575851,9,0.1,0.1,0.8
"482","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC02.0",0,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,75.1675353685778,0,24.8324646314222,8,0,0.222222222222222,0.777777777777778
"483","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC02.5",4,15,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,82.7005870841487,0,17.2994129158513,10,0.266666666666667,0.4,0.333333333333333
"484","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC03.0",4,13,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,79.4465123806441,0,20.5534876193559,9,0.307692307692308,0.307692307692308,0.384615384615385
"485","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC03.5",0,6,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,81.1827956989247,0,18.8172043010753,6,0,0.166666666666667,0.833333333333333
"486","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC08.0",2,7,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,84.8222156920364,0,15.1777843079636,6,0.285714285714286,0.142857142857143,0.571428571428571
"487","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC08.5",1,8,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,79.0243902439024,0,20.9756097560976,6,0.125,0.375,0.5
"488","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC09.0",0,7,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,90.3181818181818,0,9.68181818181818,7,0,0,1
"489","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC09.5",2,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,87.5129105556703,0,12.4870894443297,8,0.222222222222222,0.111111111111111,0.666666666666667
"490","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC10.0",3,8,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,91.6943521594685,0,8.30564784053156,6,0.375,0.125,0.5
"491","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC10.5",0,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,80.4812834224599,0,19.5187165775401,8,0,0.111111111111111,0.888888888888889
"492","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC11.0",2,10,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,72.8103448275862,0,27.1896551724138,8,0.2,0.1,0.7
"493","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC11.5",2,10,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,70.3075291622481,0,29.6924708377519,8,0.2,0.1,0.7
"494","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC12.0",1,10,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,57.4375,0,42.5625,9,0.1,0.1,0.8
"495","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC12.5",0,10,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,75.750612745098,0,24.249387254902,10,0,0.1,0.9
"496","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC14.0",2,3,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,100,0,0,2,0.666666666666667,0,0.333333333333333
"497","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC14.5",3,6,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,81.6071428571429,16.6071428571429,1.78571428571429,4,0.5,0,0.5
"498","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC15.0",1,6,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,76.7740981667652,22.6641040804258,0.561797752808989,6,0.166666666666667,0,0.833333333333333
"499","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC15.5",3,7,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,59.2592592592593,37.037037037037,3.7037037037037,5,0.428571428571429,0.142857142857143,0.428571428571429
"500","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC16.0",1,4,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,80.9434300035804,19.0565699964196,0,4,0.25,0,0.75
"501","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC16.5",1,6,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,79.5454545454545,20.4545454545455,0,4,0.166666666666667,0.333333333333333,0.5
"502","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC17.0",0,6,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,90.1785714285714,0,9.82142857142857,4,0,0.5,0.5
"503","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC17.5",0,6,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,75.746835443038,0,24.253164556962,6,0,0,1
"504","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC18.0",2,10,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,71.1035653650255,0,28.8964346349745,8,0.2,0.1,0.7
"505","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC18.5",4,10,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,80.4519368723099,0,19.5480631276901,8,0.4,0.1,0.5
"506","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC24.5",0,4,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,100,0,0,4,0,0,1
"507","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC25.0",1,10,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,87.1299342105263,1.31578947368421,11.5542763157895,9,0.1,0.1,0.8
"508","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC25.5",1,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,76.774595267746,15.1100041511,8.11540058115401,8,0.111111111111111,0.111111111111111,0.777777777777778
"509","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC26.0",0,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,67.6041666666667,28.7152777777778,3.68055555555556,8,0,0.222222222222222,0.777777777777778
"510","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC26.5",1,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,65.0294015911449,21.7052922864061,13.265306122449,6,0.111111111111111,0.444444444444444,0.444444444444444
"511","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC27.0",0,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,75.5494505494505,10.0732600732601,14.3772893772894,8,0,0.222222222222222,0.777777777777778
"512","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC27.5",0,8,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,66.5714285714286,21.4603174603175,11.968253968254,8,0,0,1
"513","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC28.0",2,10,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,83.1445993031359,9.65447154471545,7.20092915214866,9,0.2,0,0.8
"514","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC28.5",0,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,70.9608843537415,6.20748299319728,22.8316326530612,9,0,0,1
"515","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC29.0",3,12,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,88.142697466468,0.568181818181818,11.2891207153502,9,0.25,0.25,0.5
"516","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC31.5",1,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,88.1728778467909,0,11.8271221532091,8,0.111111111111111,0.111111111111111,0.777777777777778
"517","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC32.0",3,11,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,62.9800307219662,0,37.0199692780338,8,0.272727272727273,0.272727272727273,0.454545454545455
"518","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC32.5",0,11,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,82.2267206477733,0,17.7732793522267,10,0,0.181818181818182,0.818181818181818
"519","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC33.0",0,11,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,77.1428571428571,11.5714285714286,11.2857142857143,10,0,0.181818181818182,0.818181818181818
"520","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC33.5",1,10,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,39.2078232728296,55.4734768538061,5.31869987336429,8,0.1,0.3,0.6
"521","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC34.0",1,9,"BARROW:CAREX_MOIST_MEADOW_MICROTOPO",71.29,0.5,"North America-West","MOIST",9,84.1609050911377,10.8108108108108,5.02828409805154,8,0.111111111111111,0.222222222222222,0.666666666666667
"522","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB04.0",1,6,"BARROW:CAREX_WET_MEADOW_MICROTOPO",71.29,0.5,"North America-West","WET",9,96.4345991561181,0,3.56540084388186,6,0.166666666666667,0,0.833333333333333
"523","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB04.5",1,5,"BARROW:CAREX_WET_MEADOW_MICROTOPO",71.29,0.5,"North America-West","WET",9,99.4949494949495,0,0.505050505050505,4,0.2,0,0.8
"524","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB05.0",0,4,"BARROW:CAREX_WET_MEADOW_MICROTOPO",71.29,0.5,"North America-West","WET",9,100,0,0,4,0,0,1
"525","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB05.5",0,4,"BARROW:CAREX_WET_MEADOW_MICROTOPO",71.29,0.5,"North America-West","WET",9,100,0,0,4,0,0,1
"526","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB06.0",0,4,"BARROW:CAREX_WET_MEADOW_MICROTOPO",71.29,0.5,"North America-West","WET",9,100,0,0,4,0,0,1
"527","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB06.5",0,4,"BARROW:CAREX_WET_MEADOW_MICROTOPO",71.29,0.5,"North America-West","WET",9,100,0,0,4,0,0,1
"528","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB07.0",0,4,"BARROW:CAREX_WET_MEADOW_MICROTOPO",71.29,0.5,"North America-West","WET",9,100,0,0,4,0,0,1
"529","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB07.5",1,5,"BARROW:CAREX_WET_MEADOW_MICROTOPO",71.29,0.5,"North America-West","WET",9,100,0,0,4,0.2,0,0.8
"530","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB19.0",4,7,"BARROW:CAREX_WET_MEADOW_MICROTOPO",71.29,0.5,"North America-West","WET",9,99.6503496503497,0,0.34965034965035,5,0.571428571428571,0,0.428571428571429
"531","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB20.5",0,2,"BARROW:CAREX_WET_MEADOW_MICROTOPO",71.29,0.5,"North America-West","WET",9,100,0,0,2,0,0,1
"532","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB21.0",0,2,"BARROW:CAREX_WET_MEADOW_MICROTOPO",71.29,0.5,"North America-West","WET",9,100,0,0,2,0,0,1
"533","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB21.5",1,3,"BARROW:CAREX_WET_MEADOW_MICROTOPO",71.29,0.5,"North America-West","WET",9,100,0,0,2,0.333333333333333,0,0.666666666666667
"534","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB22.0",1,4,"BARROW:CAREX_WET_MEADOW_MICROTOPO",71.29,0.5,"North America-West","WET",9,100,0,0,3,0.25,0.25,0.5
"535","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB22.5",1,4,"BARROW:CAREX_WET_MEADOW_MICROTOPO",71.29,0.5,"North America-West","WET",9,100,0,0,4,0.25,0,0.75
"536","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB23.0",0,4,"BARROW:CAREX_WET_MEADOW_MICROTOPO",71.29,0.5,"North America-West","WET",9,100,0,0,4,0,0,1
"537","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB23.5",0,4,"BARROW:CAREX_WET_MEADOW_MICROTOPO",71.29,0.5,"North America-West","WET",9,100,0,0,4,0,0,1
"538","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB24.0",0,5,"BARROW:CAREX_WET_MEADOW_MICROTOPO",71.29,0.5,"North America-West","WET",9,95.8333333333333,0,4.16666666666667,4,0,0.2,0.8
"539","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC04.0",2,5,"BARROW:CAREX_WET_MEADOW_MICROTOPO",71.29,0.5,"North America-West","WET",9,99.5689655172414,0,0.431034482758621,4,0.4,0.2,0.4
"540","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC04.5",1,4,"BARROW:CAREX_WET_MEADOW_MICROTOPO",71.29,0.5,"North America-West","WET",9,100,0,0,3,0.25,0.25,0.5
"541","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC05.0",1,4,"BARROW:CAREX_WET_MEADOW_MICROTOPO",71.29,0.5,"North America-West","WET",9,100,0,0,4,0.25,0,0.75
"542","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC05.5",0,5,"BARROW:CAREX_WET_MEADOW_MICROTOPO",71.29,0.5,"North America-West","WET",9,100,0,0,4,0,0.2,0.8
"543","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC06.0",0,4,"BARROW:CAREX_WET_MEADOW_MICROTOPO",71.29,0.5,"North America-West","WET",9,100,0,0,4,0,0,1
"544","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC06.5",0,4,"BARROW:CAREX_WET_MEADOW_MICROTOPO",71.29,0.5,"North America-West","WET",9,100,0,0,4,0,0,1
"545","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC07.0",0,4,"BARROW:CAREX_WET_MEADOW_MICROTOPO",71.29,0.5,"North America-West","WET",9,100,0,0,4,0,0,1
"546","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC07.5",1,5,"BARROW:CAREX_WET_MEADOW_MICROTOPO",71.29,0.5,"North America-West","WET",9,98.1155390793945,0,1.8844609206055,4,0.2,0,0.8
"547","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC19.0",5,8,"BARROW:CAREX_WET_MEADOW_MICROTOPO",71.29,0.5,"North America-West","WET",9,97.8260869565217,0,2.17391304347826,6,0.625,0,0.375
"548","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC19.5",0,4,"BARROW:CAREX_WET_MEADOW_MICROTOPO",71.29,0.5,"North America-West","WET",9,100,0,0,4,0,0,1
"549","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC20.0",0,2,"BARROW:CAREX_WET_MEADOW_MICROTOPO",71.29,0.5,"North America-West","WET",9,100,0,0,2,0,0,1
"550","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC20.5",0,2,"BARROW:CAREX_WET_MEADOW_MICROTOPO",71.29,0.5,"North America-West","WET",9,100,0,0,2,0,0,1
"551","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC21.0",0,2,"BARROW:CAREX_WET_MEADOW_MICROTOPO",71.29,0.5,"North America-West","WET",9,100,0,0,2,0,0,1
"552","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC21.5",0,2,"BARROW:CAREX_WET_MEADOW_MICROTOPO",71.29,0.5,"North America-West","WET",9,100,0,0,2,0,0,1
"553","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC22.0",1,3,"BARROW:CAREX_WET_MEADOW_MICROTOPO",71.29,0.5,"North America-West","WET",9,100,0,0,2,0.333333333333333,0,0.666666666666667
"554","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC22.5",0,4,"BARROW:CAREX_WET_MEADOW_MICROTOPO",71.29,0.5,"North America-West","WET",9,96.6666666666667,0,3.33333333333333,4,0,0.25,0.75
"555","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC23.0",0,3,"BARROW:CAREX_WET_MEADOW_MICROTOPO",71.29,0.5,"North America-West","WET",9,100,0,0,3,0,0,1
"556","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC23.5",0,5,"BARROW:CAREX_WET_MEADOW_MICROTOPO",71.29,0.5,"North America-West","WET",9,97.0588235294118,0,2.94117647058824,4,0,0.2,0.8
"557","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC24.0",0,4,"BARROW:CAREX_WET_MEADOW_MICROTOPO",71.29,0.5,"North America-West","WET",9,100,0,0,4,0,0,1
"558","BARROW:DRY_HEATH_ORDINATION:10",3,17,"BARROW:DRY_HEATH_ORDINATION",71.29,1,"North America-West","DRY",9,32.9992737671518,53.1210284141116,13.8796978187365,14,0.176470588235294,0.235294117647059,0.588235294117647
"559","BARROW:DRY_HEATH_ORDINATION:11",2,16,"BARROW:DRY_HEATH_ORDINATION",71.29,1,"North America-West","DRY",9,13.8521506058441,61.815922520848,24.331926873308,14,0.125,0.1875,0.6875
"560","BARROW:DRY_HEATH_ORDINATION:7",1,18,"BARROW:DRY_HEATH_ORDINATION",71.29,1,"North America-West","DRY",9,23.4204696939807,51.6693882470677,24.9101420589516,16,0.0555555555555556,0.166666666666667,0.777777777777778
