"","SiteSubsitePlot","LAT","LONG","mat","warmq","coldq","prec","ID","WarmQSlope","PrecSlope"
"709","HOLTAVORDUHEIDI:AH37:370",65.06794,-20.58339,1.4,9.1,-4.6,499,29,0.0608494999562325,3.46218487394958
"710","HOLTAVORDUHEIDI:AH38:372",65.07728,-20.58907,1.6,9.3,-4.4,475,30,0.0615217893798139,3.26106442577031
"711","HOLTAVORDUHEIDI:AH38:373",65.07728,-20.58907,1.6,9.3,-4.4,475,30,0.0615217893798139,3.26106442577031
"712","HOLTAVORDUHEIDI:AH38:374",65.07728,-20.58907,1.6,9.3,-4.4,475,30,0.0615217893798139,3.26106442577031
"713","HOLTAVORDUHEIDI:AH38:375",65.07728,-20.58907,1.6,9.3,-4.4,475,30,0.0615217893798139,3.26106442577031
"714","HOLTAVORDUHEIDI:AH38:376",65.07728,-20.58907,1.6,9.3,-4.4,475,30,0.0615217893798139,3.26106442577031
"715","HOLTAVORDUHEIDI:AH38:377",65.07728,-20.58907,1.6,9.3,-4.4,475,30,0.0615217893798139,3.26106442577031
"716","HOLTAVORDUHEIDI:AH38:378",65.07728,-20.58907,1.6,9.3,-4.4,475,30,0.0615217893798139,3.26106442577031
"717","HOLTAVORDUHEIDI:AH38:380",65.07728,-20.58907,1.6,9.3,-4.4,475,30,0.0615217893798139,3.26106442577031
"718","HOLTAVORDUHEIDI:AH38:371",65.07728,-20.58907,1.6,9.3,-4.4,475,30,0.0615217893798139,3.26106442577031
"719","HOLTAVORDUHEIDI:AH38:379",65.07728,-20.58907,1.6,9.3,-4.4,475,30,0.0615217893798139,3.26106442577031
"720","HOLTAVORDUHEIDI:VH49:484",65.22778,-20.43913,1.1,8.9,-4.9,497,31,0.0617650478160014,4.25798319327731
"721","HOLTAVORDUHEIDI:VH49:490",65.22778,-20.43913,1.1,8.9,-4.9,497,31,0.0617650478160014,4.25798319327731
"722","HOLTAVORDUHEIDI:VH49:485",65.22778,-20.43913,1.1,8.9,-4.9,497,31,0.0617650478160014,4.25798319327731
"723","HOLTAVORDUHEIDI:VH49:487",65.22778,-20.43913,1.1,8.9,-4.9,497,31,0.0617650478160014,4.25798319327731
"724","HOLTAVORDUHEIDI:VH49:482",65.22778,-20.43913,1.1,8.9,-4.9,497,31,0.0617650478160014,4.25798319327731
"725","HOLTAVORDUHEIDI:VH49:488",65.22778,-20.43913,1.1,8.9,-4.9,497,31,0.0617650478160014,4.25798319327731
"726","HOLTAVORDUHEIDI:VH49:489",65.22778,-20.43913,1.1,8.9,-4.9,497,31,0.0617650478160014,4.25798319327731
"727","HOLTAVORDUHEIDI:VH49:481",65.22778,-20.43913,1.1,8.9,-4.9,497,31,0.0617650478160014,4.25798319327731
"728","HOLTAVORDUHEIDI:VH49:483",65.22778,-20.43913,1.1,8.9,-4.9,497,31,0.0617650478160014,4.25798319327731
"729","HOLTAVORDUHEIDI:VH49:486",65.22778,-20.43913,1.1,8.9,-4.9,497,31,0.0617650478160014,4.25798319327731
"730","HOLTAVORDUHEIDI:VH50:491",65.23772,-20.4487,1.2,8.9,-4.9,490,32,0.0603643371411062,4.21008403361344
"731","HOLTAVORDUHEIDI:VH50:492",65.23772,-20.4487,1.2,8.9,-4.9,490,32,0.0603643371411062,4.21008403361344
"732","HOLTAVORDUHEIDI:VH50:493",65.23772,-20.4487,1.2,8.9,-4.9,490,32,0.0603643371411062,4.21008403361344
"733","HOLTAVORDUHEIDI:VH50:495",65.23772,-20.4487,1.2,8.9,-4.9,490,32,0.0603643371411062,4.21008403361344
"734","HOLTAVORDUHEIDI:VH50:496",65.23772,-20.4487,1.2,8.9,-4.9,490,32,0.0603643371411062,4.21008403361344
"735","HOLTAVORDUHEIDI:VH50:498",65.23772,-20.4487,1.2,8.9,-4.9,490,32,0.0603643371411062,4.21008403361344
"736","HOLTAVORDUHEIDI:VH50:499",65.23772,-20.4487,1.2,8.9,-4.9,490,32,0.0603643371411062,4.21008403361344
"737","HOLTAVORDUHEIDI:VH50:500",65.23772,-20.4487,1.2,8.9,-4.9,490,32,0.0603643371411062,4.21008403361344
"738","HOLTAVORDUHEIDI:VH50:494",65.23772,-20.4487,1.2,8.9,-4.9,490,32,0.0603643371411062,4.21008403361344
"739","HOLTAVORDUHEIDI:VH50:497",65.23772,-20.4487,1.2,8.9,-4.9,490,32,0.0603643371411062,4.21008403361344
"740","MODRUVELLIR:LH69:682",65.93894,-18.10823,2.4,9.5,-2.8,535,33,0.0605227618391099,0.959103641456515
"741","MODRUVELLIR:LH69:683",65.93894,-18.10823,2.4,9.5,-2.8,535,33,0.0605227618391099,0.959103641456515
"742","MODRUVELLIR:LH69:684",65.93894,-18.10823,2.4,9.5,-2.8,535,33,0.0605227618391099,0.959103641456515
"743","MODRUVELLIR:LH69:685",65.93894,-18.10823,2.4,9.5,-2.8,535,33,0.0605227618391099,0.959103641456515
"744","MODRUVELLIR:LH69:686",65.93894,-18.10823,2.4,9.5,-2.8,535,33,0.0605227618391099,0.959103641456515
"745","MODRUVELLIR:LH69:687",65.93894,-18.10823,2.4,9.5,-2.8,535,33,0.0605227618391099,0.959103641456515
"746","MODRUVELLIR:LH69:688",65.93894,-18.10823,2.4,9.5,-2.8,535,33,0.0605227618391099,0.959103641456515
"747","MODRUVELLIR:LH69:690",65.93894,-18.10823,2.4,9.5,-2.8,535,33,0.0605227618391099,0.959103641456515
"748","MODRUVELLIR:LH69:681",65.93894,-18.10823,2.4,9.5,-2.8,535,33,0.0605227618391099,0.959103641456515
"749","MODRUVELLIR:LH69:689",65.93894,-18.10823,2.4,9.5,-2.8,535,33,0.0605227618391099,0.959103641456515
"750","MODRUVELLIR:ML54:531",65.73728,-18.21928,2.4,9.6,-3,501,34,0.0562838651085424,3.0050420168067
"751","MODRUVELLIR:ML54:532",65.73728,-18.21928,2.4,9.6,-3,501,34,0.0562838651085424,3.0050420168067
"752","MODRUVELLIR:ML54:533",65.73728,-18.21928,2.4,9.6,-3,501,34,0.0562838651085424,3.0050420168067
"753","MODRUVELLIR:ML54:534",65.73728,-18.21928,2.4,9.6,-3,501,34,0.0562838651085424,3.0050420168067
"754","MODRUVELLIR:ML54:535",65.73728,-18.21928,2.4,9.6,-3,501,34,0.0562838651085424,3.0050420168067
"755","MODRUVELLIR:ML54:536",65.73728,-18.21928,2.4,9.6,-3,501,34,0.0562838651085424,3.0050420168067
"756","MODRUVELLIR:ML54:537",65.73728,-18.21928,2.4,9.6,-3,501,34,0.0562838651085424,3.0050420168067
"757","MODRUVELLIR:ML54:538",65.73728,-18.21928,2.4,9.6,-3,501,34,0.0562838651085424,3.0050420168067
"758","MODRUVELLIR:ML54:539",65.73728,-18.21928,2.4,9.6,-3,501,34,0.0562838651085424,3.0050420168067
"759","MODRUVELLIR:ML54:540",65.73728,-18.21928,2.4,9.6,-3,501,34,0.0562838651085424,3.0050420168067
"760","MODRUVELLIR:MV51:501",65.77726,-18.27375,2,9.3,-3.3,541,35,0.0572268155308995,2.1523809523809
"761","MODRUVELLIR:MV51:502",65.77726,-18.27375,2,9.3,-3.3,541,35,0.0572268155308995,2.1523809523809
"762","MODRUVELLIR:MV51:503",65.77726,-18.27375,2,9.3,-3.3,541,35,0.0572268155308995,2.1523809523809
"763","MODRUVELLIR:MV51:507",65.77726,-18.27375,2,9.3,-3.3,541,35,0.0572268155308995,2.1523809523809
"764","MODRUVELLIR:MV51:508",65.77726,-18.27375,2,9.3,-3.3,541,35,0.0572268155308995,2.1523809523809
"765","MODRUVELLIR:MV51:509",65.77726,-18.27375,2,9.3,-3.3,541,35,0.0572268155308995,2.1523809523809
"766","MODRUVELLIR:MV51:505",65.77726,-18.27375,2,9.3,-3.3,541,35,0.0572268155308995,2.1523809523809
"767","MODRUVELLIR:MV51:506",65.77726,-18.27375,2,9.3,-3.3,541,35,0.0572268155308995,2.1523809523809
"768","MODRUVELLIR:MV51:504",65.77726,-18.27375,2,9.3,-3.3,541,35,0.0572268155308995,2.1523809523809
"769","MODRUVELLIR:MV51:510",65.77726,-18.27375,2,9.3,-3.3,541,35,0.0572268155308995,2.1523809523809
"770","MODRUVELLIR:MV52:511",65.76853,-18.28029,1.8,9,-3.6,549,36,0.0569561545321248,2.17647058823524
"771","MODRUVELLIR:MV52:518",65.76853,-18.28029,1.8,9,-3.6,549,36,0.0569561545321248,2.17647058823524
"772","MODRUVELLIR:MV52:519",65.76853,-18.28029,1.8,9,-3.6,549,36,0.0569561545321248,2.17647058823524
"773","MODRUVELLIR:MV52:520",65.76853,-18.28029,1.8,9,-3.6,549,36,0.0569561545321248,2.17647058823524
"774","MODRUVELLIR:MV52:514",65.76853,-18.28029,1.8,9,-3.6,549,36,0.0569561545321248,2.17647058823524
"775","MODRUVELLIR:MV52:515",65.76853,-18.28029,1.8,9,-3.6,549,36,0.0569561545321248,2.17647058823524
"776","MODRUVELLIR:MV52:516",65.76853,-18.28029,1.8,9,-3.6,549,36,0.0569561545321248,2.17647058823524
"777","MODRUVELLIR:MV52:517",65.76853,-18.28029,1.8,9,-3.6,549,36,0.0569561545321248,2.17647058823524
"778","MODRUVELLIR:MV52:512",65.76853,-18.28029,1.8,9,-3.6,549,36,0.0569561545321248,2.17647058823524
"779","MODRUVELLIR:MV52:513",65.76853,-18.28029,1.8,9,-3.6,549,36,0.0569561545321248,2.17647058823524
"780","OXNADALSHEIDI:SA16:160",65.46684,-18.69754,-1.5,5.8,-7.1,524,37,0.0515499647124474,3.22408963585428
"781","OXNADALSHEIDI:SA16:157",65.46684,-18.69754,-1.5,5.8,-7.1,524,37,0.0515499647124474,3.22408963585428
"782","OXNADALSHEIDI:SA16:156",65.46684,-18.69754,-1.5,5.8,-7.1,524,37,0.0515499647124474,3.22408963585428
"783","OXNADALSHEIDI:SA16:151",65.46684,-18.69754,-1.5,5.8,-7.1,524,37,0.0515499647124474,3.22408963585428
"784","OXNADALSHEIDI:SA16:152",65.46684,-18.69754,-1.5,5.8,-7.1,524,37,0.0515499647124474,3.22408963585428
"785","OXNADALSHEIDI:SA16:153",65.46684,-18.69754,-1.5,5.8,-7.1,524,37,0.0515499647124474,3.22408963585428
"786","OXNADALSHEIDI:SA16:154",65.46684,-18.69754,-1.5,5.8,-7.1,524,37,0.0515499647124474,3.22408963585428
"787","OXNADALSHEIDI:SA16:155",65.46684,-18.69754,-1.5,5.8,-7.1,524,37,0.0515499647124474,3.22408963585428
"788","OXNADALSHEIDI:SA16:158",65.46684,-18.69754,-1.5,5.8,-7.1,524,37,0.0515499647124474,3.22408963585428
"789","OXNADALSHEIDI:SA16:159",65.46684,-18.69754,-1.5,5.8,-7.1,524,37,0.0515499647124474,3.22408963585428
"790","OXNADALSHEIDI:SA17:161",65.46596,-18.69386,-0.2,7.1,-5.8,452,38,0.0521568285517334,3.23613445378148
"791","OXNADALSHEIDI:SA17:166",65.46596,-18.69386,-0.2,7.1,-5.8,452,38,0.0521568285517334,3.23613445378148
"792","OXNADALSHEIDI:SA17:165",65.46596,-18.69386,-0.2,7.1,-5.8,452,38,0.0521568285517334,3.23613445378148
"793","OXNADALSHEIDI:SA17:162",65.46596,-18.69386,-0.2,7.1,-5.8,452,38,0.0521568285517334,3.23613445378148
"794","OXNADALSHEIDI:SA17:163",65.46596,-18.69386,-0.2,7.1,-5.8,452,38,0.0521568285517334,3.23613445378148
"795","OXNADALSHEIDI:SA17:164",65.46596,-18.69386,-0.2,7.1,-5.8,452,38,0.0521568285517334,3.23613445378148
"796","OXNADALSHEIDI:SA17:167",65.46596,-18.69386,-0.2,7.1,-5.8,452,38,0.0521568285517334,3.23613445378148
"797","OXNADALSHEIDI:SA17:168",65.46596,-18.69386,-0.2,7.1,-5.8,452,38,0.0521568285517334,3.23613445378148
"798","OXNADALSHEIDI:SA17:169",65.46596,-18.69386,-0.2,7.1,-5.8,452,38,0.0521568285517334,3.23613445378148
"799","OXNADALSHEIDI:SA17:170",65.46596,-18.69386,-0.2,7.1,-5.8,452,38,0.0521568285517334,3.23613445378148
"800","OXNADALSHEIDI:SA19:181",65.48131,-18.90435,-0.6,6.8,-6.3,537,39,0.0540990185136554,2.57731092436971
"801","OXNADALSHEIDI:SA19:182",65.48131,-18.90435,-0.6,6.8,-6.3,537,39,0.0540990185136554,2.57731092436971
"802","OXNADALSHEIDI:SA19:189",65.48131,-18.90435,-0.6,6.8,-6.3,537,39,0.0540990185136554,2.57731092436971
"803","OXNADALSHEIDI:SA19:183",65.48131,-18.90435,-0.6,6.8,-6.3,537,39,0.0540990185136554,2.57731092436971
"804","OXNADALSHEIDI:SA19:186",65.48131,-18.90435,-0.6,6.8,-6.3,537,39,0.0540990185136554,2.57731092436971
"805","OXNADALSHEIDI:SA19:188",65.48131,-18.90435,-0.6,6.8,-6.3,537,39,0.0540990185136554,2.57731092436971
"806","OXNADALSHEIDI:SA19:190",65.48131,-18.90435,-0.6,6.8,-6.3,537,39,0.0540990185136554,2.57731092436971
"807","OXNADALSHEIDI:SA19:185",65.48131,-18.90435,-0.6,6.8,-6.3,537,39,0.0540990185136554,2.57731092436971
"808","OXNADALSHEIDI:SA19:184",65.48131,-18.90435,-0.6,6.8,-6.3,537,39,0.0540990185136554,2.57731092436971
"809","OXNADALSHEIDI:SA19:187",65.48131,-18.90435,-0.6,6.8,-6.3,537,39,0.0540990185136554,2.57731092436971
"810","THYKKVIBAER:HH100:991",63.5641,-20.16786,5.7,11.3,1.7,1332,40,0.040541568189776,-6.57535014005606
"811","THYKKVIBAER:HH100:992",63.5641,-20.16786,5.7,11.3,1.7,1332,40,0.040541568189776,-6.57535014005606
"812","THYKKVIBAER:HH100:993",63.5641,-20.16786,5.7,11.3,1.7,1332,40,0.040541568189776,-6.57535014005606
"813","THYKKVIBAER:HH100:994",63.5641,-20.16786,5.7,11.3,1.7,1332,40,0.040541568189776,-6.57535014005606
"814","THYKKVIBAER:HH100:995",63.5641,-20.16786,5.7,11.3,1.7,1332,40,0.040541568189776,-6.57535014005606
"815","THYKKVIBAER:HH100:996",63.5641,-20.16786,5.7,11.3,1.7,1332,40,0.040541568189776,-6.57535014005606
"816","THYKKVIBAER:HH100:997",63.5641,-20.16786,5.7,11.3,1.7,1332,40,0.040541568189776,-6.57535014005606
"817","THYKKVIBAER:HH100:998",63.5641,-20.16786,5.7,11.3,1.7,1332,40,0.040541568189776,-6.57535014005606
"818","THYKKVIBAER:HH100:999",63.5641,-20.16786,5.7,11.3,1.7,1332,40,0.040541568189776,-6.57535014005606
"819","THYKKVIBAER:HH100:1000",63.5641,-20.16786,5.7,11.3,1.7,1332,40,0.040541568189776,-6.57535014005606
"820","THYKKVIBAER:RT81:801",63.98622,-21.15821,4.7,10.9,0.3,1551,41,0.0487581722141981,-1.09775910364154
"821","THYKKVIBAER:RT81:802",63.98622,-21.15821,4.7,10.9,0.3,1551,41,0.0487581722141981,-1.09775910364154
"822","THYKKVIBAER:RT81:804",63.98622,-21.15821,4.7,10.9,0.3,1551,41,0.0487581722141981,-1.09775910364154
"823","THYKKVIBAER:RT81:805",63.98622,-21.15821,4.7,10.9,0.3,1551,41,0.0487581722141981,-1.09775910364154
"824","THYKKVIBAER:RT81:808",63.98622,-21.15821,4.7,10.9,0.3,1551,41,0.0487581722141981,-1.09775910364154
"825","THYKKVIBAER:RT81:810",63.98622,-21.15821,4.7,10.9,0.3,1551,41,0.0487581722141981,-1.09775910364154
"826","THYKKVIBAER:RT81:809",63.98622,-21.15821,4.7,10.9,0.3,1551,41,0.0487581722141981,-1.09775910364154
"827","THYKKVIBAER:RT81:807",63.98622,-21.15821,4.7,10.9,0.3,1551,41,0.0487581722141981,-1.09775910364154
"828","THYKKVIBAER:RT81:803",63.98622,-21.15821,4.7,10.9,0.3,1551,41,0.0487581722141981,-1.09775910364154
"829","THYKKVIBAER:RT81:806",63.98622,-21.15821,4.7,10.9,0.3,1551,41,0.0487581722141981,-1.09775910364154
"830","THYKKVIBAER:VE82:812",63.97085,-21.16772,5.3,11.4,0.9,1344,42,0.0489634691767334,-0.878431372549095
"831","THYKKVIBAER:VE82:815",63.97085,-21.16772,5.3,11.4,0.9,1344,42,0.0489634691767334,-0.878431372549095
"832","THYKKVIBAER:VE82:816",63.97085,-21.16772,5.3,11.4,0.9,1344,42,0.0489634691767334,-0.878431372549095
"833","THYKKVIBAER:VE82:818",63.97085,-21.16772,5.3,11.4,0.9,1344,42,0.0489634691767334,-0.878431372549095
"834","THYKKVIBAER:VE82:819",63.97085,-21.16772,5.3,11.4,0.9,1344,42,0.0489634691767334,-0.878431372549095
"835","THYKKVIBAER:VE82:811",63.97085,-21.16772,5.3,11.4,0.9,1344,42,0.0489634691767334,-0.878431372549095
"836","THYKKVIBAER:VE82:813",63.97085,-21.16772,5.3,11.4,0.9,1344,42,0.0489634691767334,-0.878431372549095
"837","THYKKVIBAER:VE82:814",63.97085,-21.16772,5.3,11.4,0.9,1344,42,0.0489634691767334,-0.878431372549095
"838","THYKKVIBAER:VE82:820",63.97085,-21.16772,5.3,11.4,0.9,1344,42,0.0489634691767334,-0.878431372549095
"839","THYKKVIBAER:VE82:817",63.97085,-21.16772,5.3,11.4,0.9,1344,42,0.0489634691767334,-0.878431372549095
"840","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC33.5",71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796
"841","SADVENT:MES_COVER:DDUA",78.19,15.934,-6,4.6,-14.4,264,5,0.0399721597623434,0.92240896358544
"842","SADVENT:MES_COVER:DFUA",78.19,15.934,-6,4.6,-14.4,264,5,0.0399721597623434,0.92240896358544
"843","SADVENT:MES_COVER:DGUA",78.19,15.934,-6,4.6,-14.4,264,5,0.0399721597623434,0.92240896358544
"844","ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl6",68.20462,18.49582,-3.1,8.9,-13.9,635,43,0.0301588213410369,10.1521008403362
"845","ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl5",68.20462,18.49582,-3.1,8.9,-13.9,635,43,0.0301588213410369,10.1521008403362
"846","ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl4",68.20462,18.49582,-3.1,8.9,-13.9,635,43,0.0301588213410369,10.1521008403362
"847","ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl3",68.20462,18.49582,-3.1,8.9,-13.9,635,43,0.0301588213410369,10.1521008403362
"848","ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl2",68.20462,18.49582,-3.1,8.9,-13.9,635,43,0.0301588213410369,10.1521008403362
"849","ABISKO:ABISKOWET_MULTE:Abisko_wetheathControl1",68.20462,18.49582,-3.1,8.9,-13.9,635,43,0.0301588213410369,10.1521008403362
"850","THUFUVER:PALSA:PALSA2_10",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"851","THUFUVER:PALSA:PALSA2_11",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"852","THUFUVER:PALSA:PALSA2_12",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"853","THUFUVER:PALSA:PALSA2_13",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"854","THUFUVER:PALSA:PALSA1_14",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"855","THUFUVER:PALSA:PALSA1_15",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"856","THUFUVER:PALSA:PALSA2_6",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"857","THUFUVER:PALSA:PALSA2_8",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"858","THUFUVER:PALSA:PALSA3_20",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"859","THUFUVER:PALSA:PALSA4_8",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"860","THUFUVER:PALSA:PALSA4_9",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"861","THUFUVER:PALSA:PALSA5_2",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"862","THUFUVER:PALSA:PALSA1_1",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"863","THUFUVER:PALSA:PALSA1_10",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"864","THUFUVER:PALSA:PALSA1_20",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"865","THUFUVER:PALSA:PALSA1_3",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"866","THUFUVER:PALSA:PALSA1_4",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"867","THUFUVER:PALSA:PALSA1_5",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"868","THUFUVER:PALSA:PALSA1_6",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"869","THUFUVER:PALSA:PALSA1_7",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"870","THUFUVER:PALSA:PALSA1_9",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"871","THUFUVER:PALSA:PALSA2_1",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"872","THUFUVER:PALSA:PALSA2_14",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"873","THUFUVER:PALSA:PALSA2_15",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"874","THUFUVER:PALSA:PALSA2_16",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"875","THUFUVER:PALSA:PALSA2_17",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"876","THUFUVER:PALSA:PALSA2_18",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"877","THUFUVER:PALSA:PALSA2_19",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"878","THUFUVER:PALSA:PALSA2_2",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"879","THUFUVER:PALSA:PALSA2_20",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"880","THUFUVER:PALSA:PALSA2_3",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"881","THUFUVER:PALSA:PALSA2_4",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"882","THUFUVER:PALSA:PALSA4_1",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"883","THUFUVER:PALSA:PALSA4_10",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"884","THUFUVER:PALSA:PALSA4_2",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"885","THUFUVER:PALSA:PALSA4_4",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"886","THUFUVER:PALSA:PALSA4_5",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"887","THUFUVER:PALSA:PALSA4_6",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"888","THUFUVER:PALSA:PALSA4_7",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"889","THUFUVER:PALSA:PALSA1_2",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"890","THUFUVER:PALSA:PALSA1_8",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"891","THUFUVER:PALSA:PALSA2_5",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"892","THUFUVER:PALSA:PALSA2_7",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"893","THUFUVER:PALSA:PALSA2_9",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"894","THUFUVER:PALSA:PALSA4_3",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"895","THUFUVER:PALSA:PALSA5_1",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"896","THUFUVER:PALSA:PALSA5_3",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"897","THUFUVER:PALSA:PALSA5_4",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"898","THUFUVER:PALSA:PALSA5_5",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"899","THUFUVER:PALSA:PALSA5_6",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"900","THUFUVER:PALSA:PALSA5_8",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"901","THUFUVER:PALSA:PALSA5_9",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"902","THUFUVER:PALSA:PALSA3_1",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"903","THUFUVER:PALSA:PALSA3_10",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"904","THUFUVER:PALSA:PALSA3_11",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"905","THUFUVER:PALSA:PALSA3_12",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"906","THUFUVER:PALSA:PALSA3_13",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"907","THUFUVER:PALSA:PALSA3_14",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"908","THUFUVER:PALSA:PALSA3_15",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"909","THUFUVER:PALSA:PALSA3_16",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"910","THUFUVER:PALSA:PALSA3_17",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"911","THUFUVER:PALSA:PALSA3_18",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"912","THUFUVER:PALSA:PALSA3_19",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"913","THUFUVER:PALSA:PALSA3_4",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"914","THUFUVER:PALSA:PALSA3_5",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"915","THUFUVER:PALSA:PALSA3_7",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"916","THUFUVER:PALSA:PALSA3_9",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"917","THUFUVER:PALSA:PALSA5_10",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"918","THUFUVER:PALSA:PALSA1_19",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"919","THUFUVER:PALSA:PALSA5_7",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"920","THUFUVER:PALSA:PALSA3_2",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
"921","THUFUVER:PALSA:PALSA3_3",64.57,-18.6,-0.2,6,-4.9,952,44,0.03978527250744,2.22633053221282
