"","SiteSubsitePlotYear","SiteSubsitePlot","SiteSubsite","SITE","SUBSITE","PLOT","YEAR","STATUS","TISSUE","ValueType","ORIGINAL_NAME","GENUS","GFNARROWwalker","SPECIES_NAME","TREATMENT","RelCover","MOISTURE","LAT","LONG","ELEV","AZONE","SurveyedArea","AlpArc","lat_grid","lon_grid","gridcell","Region","Method","FuncGroup","PlotYearFuncCover","PlotYearDominatingFG","ShrubCover","GraminoidCover","ForbCover","DominatingFG","PlotShrubMean","PlotForbMean","PlotGraminoidMean","AnnualRichness","MeanRichness","NumYears","Duration","LogPlotSize","YearCentred","Slope"
"131","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC25.0:1999","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:BC25.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","BC25.0",1999,"LIVE","UNK","percent_cover","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",31.25,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",95.3125,"Graminoid-Dominated",0,95.3125,4.6875,"Graminoid-Dominated",1.31578947368421,11.5542763157895,87.1299342105263,9,9,2,9,-0.693147180559945,-4,2.79127548210452e-16
"132","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB25.0:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB25.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB25.0",2008,"LIVE","UNK","percent_cover","Luzula arctica","Luzula","RUSH","Luzula arctica","CTL",15.2173913043478,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",84.7826086956522,"Graminoid-Dominated",2.17391304347826,84.7826086956522,13.0434782608696,"Graminoid-Dominated",1.08695652173913,12.2360248447205,86.6770186335404,8,8,2,9,-0.693147180559945,5,-2.79127548210452e-16
"133","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB25.5:1999","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB25.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB25.5",1999,"LIVE","UNK","percent_cover","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",38.4615384615385,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",75,"Graminoid-Dominated",21.1538461538462,75,3.84615384615385,"Graminoid-Dominated",11.8589743589744,13.4615384615385,74.6794871794872,8,8,2,9,-0.693147180559945,-4,-0.111111111111112
"134","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB27.0:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB27.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB27.0",2008,"LIVE","UNK","percent_cover","Eriophorum russeolum","Eriophorum","SEDGE","Eriophorum russeolum","CTL",6.81818181818182,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",77.2727272727273,"Graminoid-Dominated",6.81818181818182,77.2727272727273,15.9090909090909,"Graminoid-Dominated",7.57575757575757,7.95454545454545,84.469696969697,7,6,2,9,-0.693147180559945,5,0.222222222222224
"135","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB15.5:2008","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB15.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB15.5",2008,"LIVE","UNK","percent_cover","Calamagrostis holmii","Calamagrostis","GRASS","Calamagrostis holmii","CTL",3.33333333333333,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",76.6666666666667,"Graminoid-Dominated",21.6666666666667,76.6666666666667,1.66666666666667,"Graminoid-Dominated",40,0.833333333333333,59.1666666666667,5,4,2,9,-0.693147180559945,5,0.222222222222224
"136","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB24.5:1999","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB24.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB24.5",1999,"LIVE","UNK","percent_cover","Eriophorum russeolum","Eriophorum","SEDGE","Eriophorum russeolum","CTL",41.0958904109589,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",98.6301369863014,"Graminoid-Dominated",0,98.6301369863014,1.36986301369863,"Graminoid-Dominated",0,0.684931506849315,99.3150684931507,5,4,2,9,-0.693147180559945,-4,-0.111111111111112
"137","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB27.5:1999","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB27.5","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB27.5",1999,"LIVE","UNK","percent_cover","Luzula arctica","Luzula","RUSH","Luzula arctica","CTL",35.5932203389831,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",62.7118644067797,"Graminoid-Dominated",33.8983050847458,62.7118644067797,3.38983050847458,"Graminoid-Dominated",22.077357670578,5.54106910039113,72.3815732290309,8,8,2,9,-0.693147180559945,-4,2.79127548210452e-16
"138","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB16.0:1999","BARROW:CAREX_MOIST_MEADOW_MICROTOPO:AB16.0","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BARROW","CAREX_MOIST_MEADOW_MICROTOPO","AB16.0",1999,"LIVE","UNK","percent_cover","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",45.4545454545455,"MOIST",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",56.0606060606061,"Graminoid-Dominated",43.9393939393939,56.0606060606061,0,"Graminoid-Dominated",29.8644338118022,0,70.1355661881978,5,6,2,9,-0.693147180559945,-4,0.111111111111112
"139","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB06.5:2008","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB06.5","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW","CAREX_WET_MEADOW_MICROTOPO","AB06.5",2008,"LIVE","UNK","percent_cover","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",55.1724137931034,"WET",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,4,4,2,9,-0.693147180559945,5,-1.39563774105226e-16
"140","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC06.0:1999","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC06.0","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW","CAREX_WET_MEADOW_MICROTOPO","BC06.0",1999,"LIVE","UNK","percent_cover","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",21.6867469879518,"WET",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,4,4,2,9,-0.693147180559945,-4,1.39563774105226e-16
"141","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB04.5:2008","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB04.5","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW","CAREX_WET_MEADOW_MICROTOPO","AB04.5",2008,"LIVE","UNK","percent_cover","Hierochloe pauciflora","Hierochloe","GRASS","Hierochloe pauciflora","CTL",4.76190476190476,"WET",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0.505050505050505,99.4949494949495,4,4,2,9,-0.693147180559945,5,-0.111111111111112
"142","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB05.0:1999","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB05.0","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW","CAREX_WET_MEADOW_MICROTOPO","AB05.0",1999,"LIVE","UNK","percent_cover","Eriophorum russeolum","Eriophorum","SEDGE","Eriophorum russeolum","CTL",42.6666666666667,"WET",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,4,4,2,9,-0.693147180559945,-4,1.39563774105226e-16
"143","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC22.5:1999","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC22.5","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW","CAREX_WET_MEADOW_MICROTOPO","BC22.5",1999,"LIVE","UNK","percent_cover","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",15.1515151515152,"WET",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,3.33333333333333,96.6666666666667,3,4,2,9,-0.693147180559945,-4,0.111111111111112
"144","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB07.0:1999","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB07.0","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW","CAREX_WET_MEADOW_MICROTOPO","AB07.0",1999,"LIVE","UNK","percent_cover","Hierochloe pauciflora","Hierochloe","GRASS","Hierochloe pauciflora","CTL",11.6883116883117,"WET",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,4,4,2,9,-0.693147180559945,-4,1.39563774105226e-16
"145","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC05.5:2008","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC05.5","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW","CAREX_WET_MEADOW_MICROTOPO","BC05.5",2008,"LIVE","UNK","percent_cover","Hierochloe pauciflora","Hierochloe","GRASS","Hierochloe pauciflora","CTL",3.57142857142857,"WET",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,5,4,2,9,-0.693147180559945,5,0.111111111111112
"146","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC07.5:1999","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC07.5","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW","CAREX_WET_MEADOW_MICROTOPO","BC07.5",1999,"LIVE","UNK","percent_cover","Saxifraga foliolosa","Saxifraga","FORB","Saxifraga foliolosa","CTL",1.20481927710843,"WET",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Forb",1.20481927710843,"None",0,98.7951807228916,1.20481927710843,"Graminoid-Dominated",0,1.8844609206055,98.1155390793945,5,4,2,9,-0.693147180559945,-4,-0.111111111111112
"147","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB07.5:1999","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB07.5","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW","CAREX_WET_MEADOW_MICROTOPO","AB07.5",1999,"LIVE","UNK","percent_cover","Eriophorum russeolum","Eriophorum","SEDGE","Eriophorum russeolum","CTL",41.3333333333333,"WET",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,5,4,2,9,-0.693147180559945,-4,-0.111111111111112
"148","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC06.5:1999","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC06.5","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW","CAREX_WET_MEADOW_MICROTOPO","BC06.5",1999,"LIVE","UNK","percent_cover","Eriophorum russeolum","Eriophorum","SEDGE","Eriophorum russeolum","CTL",46.3414634146341,"WET",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,4,4,2,9,-0.693147180559945,-4,1.39563774105226e-16
"149","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB05.5:2008","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB05.5","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW","CAREX_WET_MEADOW_MICROTOPO","AB05.5",2008,"LIVE","UNK","percent_cover","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",40.9090909090909,"WET",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,4,4,2,9,-0.693147180559945,5,-1.39563774105226e-16
"150","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB06.0:1999","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB06.0","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW","CAREX_WET_MEADOW_MICROTOPO","AB06.0",1999,"LIVE","UNK","percent_cover","Eriophorum russeolum","Eriophorum","SEDGE","Eriophorum russeolum","CTL",47.3684210526316,"WET",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,4,4,2,9,-0.693147180559945,-4,1.39563774105226e-16
"151","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC20.5:1999","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC20.5","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW","CAREX_WET_MEADOW_MICROTOPO","BC20.5",1999,"LIVE","UNK","percent_cover","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",17.3913043478261,"WET",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,2,2,2,9,-0.693147180559945,-4,6.97818870526129e-17
"152","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC21.5:2008","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC21.5","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW","CAREX_WET_MEADOW_MICROTOPO","BC21.5",2008,"LIVE","UNK","percent_cover","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",62.5,"WET",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,2,2,2,9,-0.693147180559945,5,-6.97818870526129e-17
"153","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC22.0:1999","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC22.0","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW","CAREX_WET_MEADOW_MICROTOPO","BC22.0",1999,"LIVE","UNK","percent_cover","Eriophorum russeolum","Eriophorum","SEDGE","Eriophorum russeolum","CTL",78.5714285714286,"WET",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,3,2,2,9,-0.693147180559945,-4,-0.111111111111112
"154","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB22.0:2008","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB22.0","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW","CAREX_WET_MEADOW_MICROTOPO","AB22.0",2008,"LIVE","UNK","percent_cover","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",60,"WET",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,3,3,2,9,-0.693147180559945,5,-6.97818870526129e-17
"155","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC23.0:1999","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC23.0","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW","CAREX_WET_MEADOW_MICROTOPO","BC23.0",1999,"LIVE","UNK","percent_cover","Eriophorum russeolum","Eriophorum","SEDGE","Eriophorum russeolum","CTL",74.4186046511628,"WET",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,3,3,2,9,-0.693147180559945,-4,6.97818870526129e-17
"156","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC07.0:1999","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC07.0","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW","CAREX_WET_MEADOW_MICROTOPO","BC07.0",1999,"LIVE","UNK","percent_cover","Eriophorum russeolum","Eriophorum","SEDGE","Eriophorum russeolum","CTL",53.6231884057971,"WET",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,4,4,2,9,-0.693147180559945,-4,1.39563774105226e-16
"157","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC19.0:1999","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC19.0","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW","CAREX_WET_MEADOW_MICROTOPO","BC19.0",1999,"LIVE","UNK","percent_cover","Eriophorum russeolum","Eriophorum","SEDGE","Eriophorum russeolum","CTL",28.9855072463768,"WET",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",95.6521739130435,"Graminoid-Dominated",0,95.6521739130435,4.34782608695652,"Graminoid-Dominated",0,2.17391304347826,97.8260869565217,8,6,2,9,-0.693147180559945,-4,-0.555555555555561
"158","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC21.0:1999","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC21.0","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW","CAREX_WET_MEADOW_MICROTOPO","BC21.0",1999,"LIVE","UNK","percent_cover","Eriophorum russeolum","Eriophorum","SEDGE","Eriophorum russeolum","CTL",89.2857142857143,"WET",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,2,2,2,9,-0.693147180559945,-4,6.97818870526129e-17
"159","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC23.5:1999","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC23.5","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW","CAREX_WET_MEADOW_MICROTOPO","BC23.5",1999,"LIVE","UNK","percent_cover","Eriophorum russeolum","Eriophorum","SEDGE","Eriophorum russeolum","CTL",76.9230769230769,"WET",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,2.94117647058824,97.0588235294118,4,4,2,9,-0.693147180559945,-4,0.111111111111112
"160","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC19.5:2008","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC19.5","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW","CAREX_WET_MEADOW_MICROTOPO","BC19.5",2008,"LIVE","UNK","percent_cover","Hierochloe pauciflora","Hierochloe","GRASS","Hierochloe pauciflora","CTL",40.5405405405405,"WET",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,4,4,2,9,-0.693147180559945,5,-1.39563774105226e-16
"161","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC20.0:1999","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC20.0","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW","CAREX_WET_MEADOW_MICROTOPO","BC20.0",1999,"LIVE","UNK","percent_cover","Eriophorum russeolum","Eriophorum","SEDGE","Eriophorum russeolum","CTL",82.7586206896552,"WET",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,2,2,2,9,-0.693147180559945,-4,6.97818870526129e-17
"162","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC04.0:1999","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC04.0","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW","CAREX_WET_MEADOW_MICROTOPO","BC04.0",1999,"LIVE","UNK","percent_cover","Saxifraga cernua","Saxifraga","FORB","Saxifraga cernua","CTL",0.862068965517241,"WET",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Forb",0.862068965517241,"None",0,99.1379310344828,0.862068965517241,"Graminoid-Dominated",0,0.431034482758621,99.5689655172414,4,4,2,9,-0.693147180559945,-4,-0.111111111111112
"163","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB22.5:1999","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB22.5","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW","CAREX_WET_MEADOW_MICROTOPO","AB22.5",1999,"LIVE","UNK","percent_cover","Eriophorum russeolum","Eriophorum","SEDGE","Eriophorum russeolum","CTL",61.1111111111111,"WET",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,4,4,2,9,-0.693147180559945,-4,-0.111111111111112
"164","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC05.0:1999","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC05.0","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW","CAREX_WET_MEADOW_MICROTOPO","BC05.0",1999,"LIVE","UNK","percent_cover","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",14.0845070422535,"WET",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,4,4,2,9,-0.693147180559945,-4,-0.111111111111112
"165","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC04.5:1999","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC04.5","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW","CAREX_WET_MEADOW_MICROTOPO","BC04.5",1999,"LIVE","UNK","percent_cover","Dupontia fisheri","Dupontia","GRASS","Dupontia fisheri","CTL",39.8230088495575,"WET",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,3,3,2,9,-0.693147180559945,-4,6.97818870526129e-17
"166","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB23.0:1999","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB23.0","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW","CAREX_WET_MEADOW_MICROTOPO","AB23.0",1999,"LIVE","UNK","percent_cover","Eriophorum russeolum","Eriophorum","SEDGE","Eriophorum russeolum","CTL",47.4358974358974,"WET",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,4,4,2,9,-0.693147180559945,-4,1.39563774105226e-16
"167","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB20.5:2008","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB20.5","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW","CAREX_WET_MEADOW_MICROTOPO","AB20.5",2008,"LIVE","UNK","percent_cover","Eriophorum russeolum","Eriophorum","SEDGE","Eriophorum russeolum","CTL",7.40740740740741,"WET",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,2,2,2,9,-0.693147180559945,5,-6.97818870526129e-17
"168","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB21.0:2008","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB21.0","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW","CAREX_WET_MEADOW_MICROTOPO","AB21.0",2008,"LIVE","UNK","percent_cover","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",71.4285714285714,"WET",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,2,2,2,9,-0.693147180559945,5,-6.97818870526129e-17
"169","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB04.0:1999","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB04.0","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW","CAREX_WET_MEADOW_MICROTOPO","AB04.0",1999,"LIVE","UNK","percent_cover","Petasites frigidus","Petasites","FORB","Petasites frigidus","CTL",1.26582278481013,"WET",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Forb",3.79746835443038,"None",0,96.2025316455696,3.79746835443038,"Graminoid-Dominated",0,3.56540084388186,96.4345991561181,6,6,2,9,-0.693147180559945,-4,-0.111111111111112
"170","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC24.0:2008","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC24.0","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW","CAREX_WET_MEADOW_MICROTOPO","BC24.0",2008,"LIVE","UNK","percent_cover","Carex aquatilis","Carex","SEDGE","Carex aquatilis","CTL",44.4444444444444,"WET",71.29,-156.64,9,"HIGH",0.5,"Arctic",71,-156.5,"_71_-156.5","North America-West","Cover","Graminoid",100,"Graminoid-Dominated",0,100,0,"Graminoid-Dominated",0,0,100,4,4,2,9,-0.693147180559945,5,-1.39563774105226e-16
