"","SiteSubsitePlotYear","SiteSubsitePlot","YEAR","LAT","LONG","SiteSubsite","RelCover","MOISTURE","SurveyedArea","Region","PlotShrubMean","PlotGraminoidMean","PlotForbMean","AnnualRichness","MeanRichness","Duration","LogPlotSize","Shannon","PilouEvenness"
"1228","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:51:2000","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:51",2000,70.456021,-157.414293,"ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW",13.7057623881776,"DRY",1,"North America-West",56.5540124668574,35.4174380029202,8.02854953022245,10,10,9,0,1.60534733649755,0.697193489778971
"1229","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:51:2009","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:51",2009,70.456021,-157.414293,"ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW",8.41442954460764,"DRY",1,"North America-West",56.5540124668574,35.4174380029202,8.02854953022245,10,10,9,0,1.78685505517689,0.776021290424252
"1230","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:53:2000","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:53",2000,70.456021,-157.414293,"ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW",0.306295912481048,"DRY",1,"North America-West",68.3828687952217,22.9165275836972,8.70060362108106,10,10,9,0,1.88219864453126,0.817428485165708
"1231","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:53:2009","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:53",2009,70.456021,-157.414293,"ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW",8.31591610903829,"DRY",1,"North America-West",68.3828687952217,22.9165275836972,8.70060362108106,9,10,9,0,2.11835497141186,0.964104895449526
"1232","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:55:2000","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:55",2000,70.456021,-157.414293,"ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW",7.3392614058733,"DRY",1,"North America-West",39.1585197232123,51.4569460697528,9.3845342070349,11,10,9,0,1.82307877155236,0.76028289985526
"1233","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:55:2009","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:55",2009,70.456021,-157.414293,"ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW",8.14322698470236,"DRY",1,"North America-West",39.1585197232123,51.4569460697528,9.3845342070349,10,10,9,0,1.97896217804846,0.859452353821688
"1234","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:58:2000","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:58",2000,70.456021,-157.414293,"ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW",0.141948026581755,"DRY",1,"North America-West",63.4624257550229,14.3075992773168,22.2299749676603,18,16,9,0,1.76257687384441,0.609809748185247
"1235","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:58:2009","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:58",2009,70.456021,-157.414293,"ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW",1.86200352333213,"DRY",1,"North America-West",63.4624257550229,14.3075992773168,22.2299749676603,15,16,9,0,1.8595069804043,0.686658976871056
"1236","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:59:2000","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:59",2000,70.456021,-157.414293,"ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW",0.143477307314329,"DRY",1,"North America-West",76.8156849692496,10.383762660026,12.8005523707244,17,18,9,0,1.89347289907264,0.66831285509965
"1237","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:59:2009","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:59",2009,70.456021,-157.414293,"ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW",0.739757772699909,"DRY",1,"North America-West",76.8156849692496,10.383762660026,12.8005523707244,19,18,9,0,2.44226884413813,0.829451335693678
"1238","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:8:2000","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:8",2000,70.456021,-157.414293,"ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW",1.42298114549982,"DRY",1,"North America-West",83.4423700506142,14.8663888603073,1.69124108907843,8,10,9,0,1.73210110048816,0.832964555997527
"1239","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:8:2009","ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW:8",2009,70.456021,-157.414293,"ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW",12.9327068155365,"DRY",1,"North America-West",83.4423700506142,14.8663888603073,1.69124108907843,11,10,9,0,1.95995990319904,0.817366765526731
"1240","AUDKULUHEIDI:BETULAHEATH:10:1997","AUDKULUHEIDI:BETULAHEATH:10",1997,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",8,"MOIST",0.5625,"GreenIceLand",73.4654290654291,20.4128856128856,6.12168532168532,6,6,22,-0.575364144903562,1.42974303702084,0.797954782198984
"1241","AUDKULUHEIDI:BETULAHEATH:10:2000","AUDKULUHEIDI:BETULAHEATH:10",2000,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",81.4814814814815,"MOIST",0.5625,"GreenIceLand",73.4654290654291,20.4128856128856,6.12168532168532,5,6,22,-0.575364144903562,0.725865446189409,0.45100555950718
"1242","AUDKULUHEIDI:BETULAHEATH:10:2007","AUDKULUHEIDI:BETULAHEATH:10",2007,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",3.7037037037037,"MOIST",0.5625,"GreenIceLand",73.4654290654291,20.4128856128856,6.12168532168532,6,6,22,-0.575364144903562,1.12478629659175,0.627755184727079
"1243","AUDKULUHEIDI:BETULAHEATH:10:2014","AUDKULUHEIDI:BETULAHEATH:10",2014,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",2.7027027027027,"MOIST",0.5625,"GreenIceLand",73.4654290654291,20.4128856128856,6.12168532168532,7,6,22,-0.575364144903562,1.20107333072453,0.61722959372385
"1244","AUDKULUHEIDI:BETULAHEATH:10:2019","AUDKULUHEIDI:BETULAHEATH:10",2019,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",9.09090909090909,"MOIST",0.5625,"GreenIceLand",73.4654290654291,20.4128856128856,6.12168532168532,4,6,22,-0.575364144903562,1.05347221690545,0.759919571521896
"1245","AUDKULUHEIDI:BETULAHEATH:1:1997","AUDKULUHEIDI:BETULAHEATH:1",1997,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",20,"MOIST",0.5625,"GreenIceLand",68.9392026578073,15.5511627906977,15.509634551495,8,8,22,-0.575364144903562,1.82247460217968,0.876425023570238
"1246","AUDKULUHEIDI:BETULAHEATH:1:2000","AUDKULUHEIDI:BETULAHEATH:1",2000,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",14.2857142857143,"MOIST",0.5625,"GreenIceLand",68.9392026578073,15.5511627906977,15.509634551495,7,8,22,-0.575364144903562,1.55687246103628,0.800074177007659
"1247","AUDKULUHEIDI:BETULAHEATH:1:2007","AUDKULUHEIDI:BETULAHEATH:1",2007,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",8.57142857142857,"MOIST",0.5625,"GreenIceLand",68.9392026578073,15.5511627906977,15.509634551495,8,8,22,-0.575364144903562,1.50911198240418,0.725729457720208
"1248","AUDKULUHEIDI:BETULAHEATH:1:2014","AUDKULUHEIDI:BETULAHEATH:1",2014,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",53.4883720930233,"MOIST",0.5625,"GreenIceLand",68.9392026578073,15.5511627906977,15.509634551495,8,8,22,-0.575364144903562,1.38042638678202,0.663844767507564
"1249","AUDKULUHEIDI:BETULAHEATH:1:2019","AUDKULUHEIDI:BETULAHEATH:1",2019,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",60,"MOIST",0.5625,"GreenIceLand",68.9392026578073,15.5511627906977,15.509634551495,9,8,22,-0.575364144903562,1.42239236203108,0.647358661787547
"1250","AUDKULUHEIDI:BETULAHEATH:2:1997","AUDKULUHEIDI:BETULAHEATH:2",1997,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",5.12820512820513,"MOIST",0.5625,"GreenIceLand",46.178810736302,23.2056259652078,30.6155632984901,8,9,22,-0.575364144903562,1.68789206712166,0.811704504930748
"1251","AUDKULUHEIDI:BETULAHEATH:2:2000","AUDKULUHEIDI:BETULAHEATH:2",2000,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",5.71428571428571,"MOIST",0.5625,"GreenIceLand",46.178810736302,23.2056259652078,30.6155632984901,8,9,22,-0.575364144903562,1.74097607525951,0.837232516694407
"1252","AUDKULUHEIDI:BETULAHEATH:2:2007","AUDKULUHEIDI:BETULAHEATH:2",2007,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",4.8780487804878,"MOIST",0.5625,"GreenIceLand",46.178810736302,23.2056259652078,30.6155632984901,11,9,22,-0.575364144903562,1.91793204039061,0.799839785393279
"1253","AUDKULUHEIDI:BETULAHEATH:2:2014","AUDKULUHEIDI:BETULAHEATH:2",2014,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",10.2564102564103,"MOIST",0.5625,"GreenIceLand",46.178810736302,23.2056259652078,30.6155632984901,9,9,22,-0.575364144903562,1.73330166168827,0.788859582023069
"1254","AUDKULUHEIDI:BETULAHEATH:2:2019","AUDKULUHEIDI:BETULAHEATH:2",2019,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",8.16326530612245,"MOIST",0.5625,"GreenIceLand",46.178810736302,23.2056259652078,30.6155632984901,7,9,22,-0.575364144903562,1.44958516756107,0.744939414733412
"1255","AUDKULUHEIDI:BETULAHEATH:3:1997","AUDKULUHEIDI:BETULAHEATH:3",1997,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",12.5,"MOIST",0.5625,"GreenIceLand",50.7553156070114,20.2283359440736,29.016348448915,13,11,22,-0.575364144903562,2.31205469724109,0.901403643902454
"1256","AUDKULUHEIDI:BETULAHEATH:3:2000","AUDKULUHEIDI:BETULAHEATH:3",2000,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",6.45161290322581,"MOIST",0.5625,"GreenIceLand",50.7553156070114,20.2283359440736,29.016348448915,10,11,22,-0.575364144903562,1.99394871539454,0.865960924293924
"1257","AUDKULUHEIDI:BETULAHEATH:3:2007","AUDKULUHEIDI:BETULAHEATH:3",2007,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",18.8679245283019,"MOIST",0.5625,"GreenIceLand",50.7553156070114,20.2283359440736,29.016348448915,12,11,22,-0.575364144903562,2.1894675707951,0.88110656832195
"1258","AUDKULUHEIDI:BETULAHEATH:3:2014","AUDKULUHEIDI:BETULAHEATH:3",2014,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",17.2413793103448,"MOIST",0.5625,"GreenIceLand",50.7553156070114,20.2283359440736,29.016348448915,10,11,22,-0.575364144903562,1.86103462317614,0.808237067476293
"1259","AUDKULUHEIDI:BETULAHEATH:3:2019","AUDKULUHEIDI:BETULAHEATH:3",2019,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",1.81818181818182,"MOIST",0.5625,"GreenIceLand",50.7553156070114,20.2283359440736,29.016348448915,8,11,22,-0.575364144903562,1.42631312124958,0.685911622260543
"1260","AUDKULUHEIDI:BETULAHEATH:4:1997","AUDKULUHEIDI:BETULAHEATH:4",1997,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",2.94117647058824,"MOIST",0.5625,"GreenIceLand",88.229213228837,4.7597623422037,7.0110244289593,6,7,22,-0.575364144903562,0.9556732473425,0.533371394852588
"1261","AUDKULUHEIDI:BETULAHEATH:4:2000","AUDKULUHEIDI:BETULAHEATH:4",2000,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",2.77777777777778,"MOIST",0.5625,"GreenIceLand",88.229213228837,4.7597623422037,7.0110244289593,7,7,22,-0.575364144903562,1.00691617315808,0.517452552291231
"1262","AUDKULUHEIDI:BETULAHEATH:4:2007","AUDKULUHEIDI:BETULAHEATH:4",2007,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",18.6440677966102,"MOIST",0.5625,"GreenIceLand",88.229213228837,4.7597623422037,7.0110244289593,7,7,22,-0.575364144903562,0.993992704894482,0.510811203372899
"1263","AUDKULUHEIDI:BETULAHEATH:4:2014","AUDKULUHEIDI:BETULAHEATH:4",2014,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",73.5849056603774,"MOIST",0.5625,"GreenIceLand",88.229213228837,4.7597623422037,7.0110244289593,9,7,22,-0.575364144903562,1.04546634042864,0.475812236588078
"1264","AUDKULUHEIDI:BETULAHEATH:4:2019","AUDKULUHEIDI:BETULAHEATH:4",2019,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",1.78571428571429,"MOIST",0.5625,"GreenIceLand",88.229213228837,4.7597623422037,7.0110244289593,8,7,22,-0.575364144903562,0.953361049111889,0.458469752576807
"1265","AUDKULUHEIDI:BETULAHEATH:5:1997","AUDKULUHEIDI:BETULAHEATH:5",1997,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",5.26315789473684,"MOIST",0.5625,"GreenIceLand",77.3610541505278,7.24341155920103,15.3955342902711,7,7,22,-0.575364144903562,1.25893071028519,0.646962405173934
"1266","AUDKULUHEIDI:BETULAHEATH:5:2000","AUDKULUHEIDI:BETULAHEATH:5",2000,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",5.55555555555556,"MOIST",0.5625,"GreenIceLand",77.3610541505278,7.24341155920103,15.3955342902711,7,7,22,-0.575364144903562,1.11713944433321,0.574096108638702
"1267","AUDKULUHEIDI:BETULAHEATH:5:2007","AUDKULUHEIDI:BETULAHEATH:5",2007,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",6.81818181818182,"MOIST",0.5625,"GreenIceLand",77.3610541505278,7.24341155920103,15.3955342902711,7,7,22,-0.575364144903562,1.32453315867145,0.68067539465503
"1268","AUDKULUHEIDI:BETULAHEATH:5:2014","AUDKULUHEIDI:BETULAHEATH:5",2014,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",11.4285714285714,"MOIST",0.5625,"GreenIceLand",77.3610541505278,7.24341155920103,15.3955342902711,6,7,22,-0.575364144903562,1.08390233006214,0.604937408551339
"1269","AUDKULUHEIDI:BETULAHEATH:5:2019","AUDKULUHEIDI:BETULAHEATH:5",2019,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",5.26315789473684,"MOIST",0.5625,"GreenIceLand",77.3610541505278,7.24341155920103,15.3955342902711,8,7,22,-0.575364144903562,1.13611192366425,0.54635434605508
"1270","AUDKULUHEIDI:BETULAHEATH:6:1997","AUDKULUHEIDI:BETULAHEATH:6",1997,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",9.09090909090909,"MOIST",0.5625,"GreenIceLand",70.6542720437457,25.1554340396446,4.19029391660971,4,6,22,-0.575364144903562,1.16851840574309,0.842907854576515
"1271","AUDKULUHEIDI:BETULAHEATH:6:2000","AUDKULUHEIDI:BETULAHEATH:6",2000,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",7.14285714285714,"MOIST",0.5625,"GreenIceLand",70.6542720437457,25.1554340396446,4.19029391660971,5,6,22,-0.575364144903562,1.25276296849537,0.778385397048775
"1272","AUDKULUHEIDI:BETULAHEATH:6:2007","AUDKULUHEIDI:BETULAHEATH:6",2007,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",10.5263157894737,"MOIST",0.5625,"GreenIceLand",70.6542720437457,25.1554340396446,4.19029391660971,6,6,22,-0.575364144903562,1.40714923604453,0.78534494177992
"1273","AUDKULUHEIDI:BETULAHEATH:6:2014","AUDKULUHEIDI:BETULAHEATH:6",2014,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",8,"MOIST",0.5625,"GreenIceLand",70.6542720437457,25.1554340396446,4.19029391660971,6,6,22,-0.575364144903562,1.27492698048173,0.71155029588375
"1274","AUDKULUHEIDI:BETULAHEATH:6:2019","AUDKULUHEIDI:BETULAHEATH:6",2019,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",72.7272727272727,"MOIST",0.5625,"GreenIceLand",70.6542720437457,25.1554340396446,4.19029391660971,8,6,22,-0.575364144903562,1.07461429172938,0.516780236515463
"1275","AUDKULUHEIDI:BETULAHEATH:7:1997","AUDKULUHEIDI:BETULAHEATH:7",1997,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",3.44827586206897,"MOIST",0.5625,"GreenIceLand",68.7927272241822,21.588581962846,9.61869081297172,8,8,22,-0.575364144903562,1.82555739443989,0.877907533272203
"1276","AUDKULUHEIDI:BETULAHEATH:7:2000","AUDKULUHEIDI:BETULAHEATH:7",2000,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",2.77777777777778,"MOIST",0.5625,"GreenIceLand",68.7927272241822,21.588581962846,9.61869081297172,11,8,22,-0.575364144903562,1.88505805432326,0.786130268367965
"1277","AUDKULUHEIDI:BETULAHEATH:7:2007","AUDKULUHEIDI:BETULAHEATH:7",2007,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",2.4390243902439,"MOIST",0.5625,"GreenIceLand",68.7927272241822,21.588581962846,9.61869081297172,8,8,22,-0.575364144903562,1.31225495191726,0.631061237171006
"1278","AUDKULUHEIDI:BETULAHEATH:7:2014","AUDKULUHEIDI:BETULAHEATH:7",2014,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",1.51515151515152,"MOIST",0.5625,"GreenIceLand",68.7927272241822,21.588581962846,9.61869081297172,8,8,22,-0.575364144903562,0.903032514229947,0.434266843347012
"1279","AUDKULUHEIDI:BETULAHEATH:7:2019","AUDKULUHEIDI:BETULAHEATH:7",2019,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",3.17460317460317,"MOIST",0.5625,"GreenIceLand",68.7927272241822,21.588581962846,9.61869081297172,7,8,22,-0.575364144903562,1.02469557356703,0.52658935668972
"1280","AUDKULUHEIDI:BETULAHEATH:8:1997","AUDKULUHEIDI:BETULAHEATH:8",1997,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",4,"MOIST",0.5625,"GreenIceLand",61.2880820949786,17.1994490132421,21.5124688917792,12,10,22,-0.575364144903562,2.12066340015424,0.853417733151129
"1281","AUDKULUHEIDI:BETULAHEATH:8:2000","AUDKULUHEIDI:BETULAHEATH:8",2000,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",6.89655172413793,"MOIST",0.5625,"GreenIceLand",61.2880820949786,17.1994490132421,21.5124688917792,13,10,22,-0.575364144903562,2.08199928699268,0.811711654632114
"1282","AUDKULUHEIDI:BETULAHEATH:8:2007","AUDKULUHEIDI:BETULAHEATH:8",2007,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",21.4285714285714,"MOIST",0.5625,"GreenIceLand",61.2880820949786,17.1994490132421,21.5124688917792,8,10,22,-0.575364144903562,1.59016773555047,0.764709035420099
"1283","AUDKULUHEIDI:BETULAHEATH:8:2014","AUDKULUHEIDI:BETULAHEATH:8",2014,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",7.69230769230769,"MOIST",0.5625,"GreenIceLand",61.2880820949786,17.1994490132421,21.5124688917792,9,10,22,-0.575364144903562,1.75105260526362,0.796938384599033
"1284","AUDKULUHEIDI:BETULAHEATH:8:2019","AUDKULUHEIDI:BETULAHEATH:8",2019,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",10.8108108108108,"MOIST",0.5625,"GreenIceLand",61.2880820949786,17.1994490132421,21.5124688917792,7,10,22,-0.575364144903562,1.41919489455246,0.729321903810125
"1285","AUDKULUHEIDI:BETULAHEATH:9:1997","AUDKULUHEIDI:BETULAHEATH:9",1997,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",56.25,"MOIST",0.5625,"GreenIceLand",63.7083333333333,19.9166666666667,16.375,6,8,22,-0.575364144903562,1.29363074256248,0.721989064257501
"1286","AUDKULUHEIDI:BETULAHEATH:9:2000","AUDKULUHEIDI:BETULAHEATH:9",2000,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",53.5714285714286,"MOIST",0.5625,"GreenIceLand",63.7083333333333,19.9166666666667,16.375,7,8,22,-0.575364144903562,1.44800436042444,0.744127040566291
"1287","AUDKULUHEIDI:BETULAHEATH:9:2007","AUDKULUHEIDI:BETULAHEATH:9",2007,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",4.76190476190476,"MOIST",0.5625,"GreenIceLand",63.7083333333333,19.9166666666667,16.375,7,8,22,-0.575364144903562,1.32466861061677,0.680745003185198
"1288","AUDKULUHEIDI:BETULAHEATH:9:2014","AUDKULUHEIDI:BETULAHEATH:9",2014,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",3.33333333333333,"MOIST",0.5625,"GreenIceLand",63.7083333333333,19.9166666666667,16.375,9,8,22,-0.575364144903562,1.5472191550515,0.704169783558153
"1289","AUDKULUHEIDI:BETULAHEATH:9:2019","AUDKULUHEIDI:BETULAHEATH:9",2019,65.21748,-19.71319,"AUDKULUHEIDI:BETULAHEATH",48.5714285714286,"MOIST",0.5625,"GreenIceLand",63.7083333333333,19.9166666666667,16.375,10,8,22,-0.575364144903562,1.75323186869845,0.761418926072664
"1290","AUYUITTUQ:OWL RIVER:14:2012","AUYUITTUQ:OWL RIVER:14",2012,66.88,-64.69,"AUYUITTUQ:OWL RIVER",24.2424242424242,"",1,"North America-East",90.04329004329,8.44155844155844,1.51515151515152,6,6,7,0,1.41774053788628,0.791256059886813
"1291","AUYUITTUQ:OWL RIVER:14:2019","AUYUITTUQ:OWL RIVER:14",2019,66.88,-64.69,"AUYUITTUQ:OWL RIVER",52.3809523809524,"",1,"North America-East",90.04329004329,8.44155844155844,1.51515151515152,5,6,7,0,1.13984534038203,0.708225729974347
"1292","BARROW:ARCTOPHILA_POND_ORDINATION:21:1999","BARROW:ARCTOPHILA_POND_ORDINATION:21",1999,71.29,-156.64,"BARROW:ARCTOPHILA_POND_ORDINATION",16.214025131739,"WET",1,"North America-West",0,66.6908194269362,33.3091805730638,5,5,9,0,1.55548310153765,0.966475991102479
"1293","BARROW:ARCTOPHILA_POND_ORDINATION:21:2008","BARROW:ARCTOPHILA_POND_ORDINATION:21",2008,71.29,-156.64,"BARROW:ARCTOPHILA_POND_ORDINATION",17.8537511870845,"WET",1,"North America-West",0,66.6908194269362,33.3091805730638,5,5,9,0,1.48993651210097,0.925749605244235
"1294","BARROW:BD:BDC01:1995","BARROW:BD:BDC01",1995,71.31502696,-156.6010247,"BARROW:BD",54.0540540540541,"MOIST",0.75,"North America-West",79.1498839440582,10.6766832862163,10.1734327697255,8,7,22,-0.287682072451781,1.45944650446284,0.701845411477092
"1295","BARROW:BD:BDC01:2000","BARROW:BD:BDC01",2000,71.31502696,-156.6010247,"BARROW:BD",2.98507462686567,"MOIST",0.75,"North America-West",79.1498839440582,10.6766832862163,10.1734327697255,10,7,22,-0.287682072451781,1.57118996259364,0.682359130776195
"1296","BARROW:BD:BDC01:2008","BARROW:BD:BDC01",2008,71.31502696,-156.6010247,"BARROW:BD",60.7142857142857,"MOIST",0.75,"North America-West",79.1498839440582,10.6766832862163,10.1734327697255,6,7,22,-0.287682072451781,1.14038087554463,0.636458684957276
"1297","BARROW:BD:BDC01:2012","BARROW:BD:BDC01",2012,71.31502696,-156.6010247,"BARROW:BD",3.2258064516129,"MOIST",0.75,"North America-West",79.1498839440582,10.6766832862163,10.1734327697255,6,7,22,-0.287682072451781,1.04005040378296,0.580463182500183
"1298","BARROW:BD:BDC01:2017","BARROW:BD:BDC01",2017,71.31502696,-156.6010247,"BARROW:BD",53.7037037037037,"MOIST",0.75,"North America-West",79.1498839440582,10.6766832862163,10.1734327697255,7,7,22,-0.287682072451781,1.26466281699715,0.649908125311494
"1299","BARROW:BD:BDC02:1995","BARROW:BD:BDC02",1995,71.31502696,-156.6010247,"BARROW:BD",2.32558139534884,"MOIST",0.75,"North America-West",62.8204263056461,31.7662399828949,5.41333371145895,8,10,22,-0.287682072451781,1.46835522685195,0.706129601347568
"1300","BARROW:BD:BDC02:2000","BARROW:BD:BDC02",2000,71.31502696,-156.6010247,"BARROW:BD",15.0684931506849,"MOIST",0.75,"North America-West",62.8204263056461,31.7662399828949,5.41333371145895,8,10,22,-0.287682072451781,1.45988856565426,0.702057997973303
"1301","BARROW:BD:BDC02:2008","BARROW:BD:BDC02",2008,71.31502696,-156.6010247,"BARROW:BD",10.2040816326531,"MOIST",0.75,"North America-West",62.8204263056461,31.7662399828949,5.41333371145895,10,10,22,-0.287682072451781,1.62913295431793,0.707523452347021
"1302","BARROW:BD:BDC02:2012","BARROW:BD:BDC02",2012,71.31502696,-156.6010247,"BARROW:BD",5.88235294117647,"MOIST",0.75,"North America-West",62.8204263056461,31.7662399828949,5.41333371145895,13,10,22,-0.287682072451781,1.88172494323027,0.733630446837582
"1303","BARROW:BD:BDC02:2017","BARROW:BD:BDC02",2017,71.31502696,-156.6010247,"BARROW:BD",10.5769230769231,"MOIST",0.75,"North America-West",62.8204263056461,31.7662399828949,5.41333371145895,12,10,22,-0.287682072451781,2.03109336090762,0.817372097692646
"1304","BARROW:BD:BDC03:1995","BARROW:BD:BDC03",1995,71.31502696,-156.6010247,"BARROW:BD",57.1428571428571,"MOIST",0.75,"North America-West",68.8254499124064,25.6039310930615,5.57061899453204,5,7,22,-0.287682072451781,1.14368210070277,0.710609643197158
"1305","BARROW:BD:BDC03:2000","BARROW:BD:BDC03",2000,71.31502696,-156.6010247,"BARROW:BD",54.1666666666667,"MOIST",0.75,"North America-West",68.8254499124064,25.6039310930615,5.57061899453204,6,7,22,-0.287682072451781,1.36964752693926,0.764414839414439
"1306","BARROW:BD:BDC03:2008","BARROW:BD:BDC03",2008,71.31502696,-156.6010247,"BARROW:BD",5.12820512820513,"MOIST",0.75,"North America-West",68.8254499124064,25.6039310930615,5.57061899453204,7,7,22,-0.287682072451781,1.47614642236309,0.758589199547429
