"","SiteSubsitePlotYear","SiteSubsitePlot","SiteSubsite","SITE","SUBSITE","PLOT","YEAR","ValueType","MOISTURE","LAT","LONG","ELEV","AZONE","SurveyedArea","AlpArc","lat_grid","lon_grid","gridcell","Region","Method","ShrubCover","GraminoidCover","ForbCover","DominatingFG","PlotShrubMean","PlotForbMean","PlotGraminoidMean","AnnualRichness","MeanRichness","CurrentRichness"
"306","LOGH:LOGH4:LOGH4_T14:1998","LOGH:LOGH4:LOGH4_T14","LOGH:LOGH4","LOGH","LOGH4","LOGH4_T14",1998,"percent_cover","DRY",62.10253,12.34458,994,"LOW","1","Subarctic",62,12,"_62_12","Eurasia","Cover",39.7350993377483,59.6026490066225,0.662251655629139,"Graminoid-Dominated",35.8931906945152,2.25420275089149,61.8526065545933,4,6,4
"307","LOGH:LOGH4:LOGH4_T15:1998","LOGH:LOGH4:LOGH4_T15","LOGH:LOGH4","LOGH","LOGH4","LOGH4_T15",1998,"percent_cover","DRY",62.10253,12.34458,994,"LOW","1","Subarctic",62,12,"_62_12","Eurasia","Cover",84.2920353982301,15.4867256637168,0.221238938053097,"Shrub-Dominated",77.5194616825175,2.28904270554107,20.1914956119414,8,9,8
"308","LOGH:LOGH4:LOGH4_T16:1998","LOGH:LOGH4:LOGH4_T16","LOGH:LOGH4","LOGH","LOGH4","LOGH4_T16",1998,"percent_cover","DRY",62.10253,12.34458,994,"LOW","1","Subarctic",62,12,"_62_12","Eurasia","Cover",93.681652490887,6.07533414337789,0.243013365735115,"Shrub-Dominated",63.5074929121102,3.27465983602071,33.2178472518691,7,8,7
"309","LOGH:LOGH4:LOGH4_T17:1998","LOGH:LOGH4:LOGH4_T17","LOGH:LOGH4","LOGH","LOGH4","LOGH4_T17",1998,"percent_cover","DRY",62.10253,12.34458,994,"LOW","1","Subarctic",62,12,"_62_12","Eurasia","Cover",94.9227373068433,4.63576158940397,0.441501103752759,"Shrub-Dominated",64.7784418241533,1.19636030797394,34.0251978678727,8,9,8
"310","LOGH:LOGH4:LOGH4_T18:1998","LOGH:LOGH4:LOGH4_T18","LOGH:LOGH4","LOGH","LOGH4","LOGH4_T18",1998,"percent_cover","DRY",62.10253,12.34458,994,"LOW","1","Subarctic",62,12,"_62_12","Eurasia","Cover",73.0769230769231,19.2307692307692,7.69230769230769,"Shrub-Dominated",82.9545454545455,3.93356643356643,13.1118881118881,6,6,6
"311","LOGH:LOGH4:LOGH4_T19:1998","LOGH:LOGH4:LOGH4_T19","LOGH:LOGH4","LOGH","LOGH4","LOGH4_T19",1998,"percent_cover","DRY",62.10253,12.34458,994,"LOW","1","Subarctic",62,12,"_62_12","Eurasia","Cover",50,45.8333333333333,4.16666666666667,"None",31.0532687651332,4.74677158999193,64.1999596448749,5,6,5
"312","LOGH:LOGH4:LOGH4_T20:1998","LOGH:LOGH4:LOGH4_T20","LOGH:LOGH4","LOGH","LOGH4","LOGH4_T20",1998,"percent_cover","DRY",62.10253,12.34458,994,"LOW","1","Subarctic",62,12,"_62_12","Eurasia","Cover",66.6666666666667,33.3333333333333,0,"Shrub-Dominated",50.0612745098039,3.86029411764706,46.078431372549,5,7,5
"313","LOGH:LOGH5:LOGH5_T13:1998","LOGH:LOGH5:LOGH5_T13","LOGH:LOGH5","LOGH","LOGH5","LOGH5_T13",1998,"percent_cover","DRY",62.10253,12.34458,994,"LOW","1","Subarctic",62,12,"_62_12","Eurasia","Cover",93.8900203665988,6.10997963340122,0,"Shrub-Dominated",86.2679268499661,0,13.7320731500339,6,6,6
"314","LOGH:LOGH5:LOGH5_T14:1998","LOGH:LOGH5:LOGH5_T14","LOGH:LOGH5","LOGH","LOGH5","LOGH5_T14",1998,"percent_cover","DRY",62.10253,12.34458,994,"LOW","1","Subarctic",62,12,"_62_12","Eurasia","Cover",96.7828418230563,3.2171581769437,0,"Shrub-Dominated",85.9432881314452,0,14.0567118685548,7,6,7
"315","LOGH:LOGH5:LOGH5_T15:1998","LOGH:LOGH5:LOGH5_T15","LOGH:LOGH5","LOGH","LOGH5","LOGH5_T15",1998,"percent_cover","DRY",62.10253,12.34458,994,"LOW","1","Subarctic",62,12,"_62_12","Eurasia","Cover",99.3377483443709,0.662251655629139,0,"Shrub-Dominated",96.6808263634205,0,3.31917363657951,5,4,5
"316","LOGH:LOGH5:LOGH5_T16:1998","LOGH:LOGH5:LOGH5_T16","LOGH:LOGH5","LOGH","LOGH5","LOGH5_T16",1998,"percent_cover","DRY",62.10253,12.34458,994,"LOW","1","Subarctic",62,12,"_62_12","Eurasia","Cover",95.0450450450451,4.95495495495495,0,"Shrub-Dominated",85.7578166401696,0,14.2421833598304,6,6,6
"317","LOGH:LOGH5:LOGH5_T17:1998","LOGH:LOGH5:LOGH5_T17","LOGH:LOGH5","LOGH","LOGH5","LOGH5_T17",1998,"percent_cover","DRY",62.10253,12.34458,994,"LOW","1","Subarctic",62,12,"_62_12","Eurasia","Cover",96.3222416812609,3.67775831873905,0,"Shrub-Dominated",96.3399287876503,0,3.66007121234966,7,6,7
"318","LOGH:LOGH5:LOGH5_T18:1998","LOGH:LOGH5:LOGH5_T18","LOGH:LOGH5","LOGH","LOGH5","LOGH5_T18",1998,"percent_cover","DRY",62.10253,12.34458,994,"LOW","1","Subarctic",62,12,"_62_12","Eurasia","Cover",93.5672514619883,6.43274853801169,0,"Shrub-Dominated",93.4997274259094,0,6.50027257409059,4,5,4
"319","LOGH:LOGH5:LOGH5_T19:1998","LOGH:LOGH5:LOGH5_T19","LOGH:LOGH5","LOGH","LOGH5","LOGH5_T19",1998,"percent_cover","DRY",62.10253,12.34458,994,"LOW","1","Subarctic",62,12,"_62_12","Eurasia","Cover",96.3576158940397,3.64238410596026,0,"Shrub-Dominated",94.6985295247461,0,5.30147047525391,6,6,6
"320","LOGH:LOGH5:LOGH5_T20:1998","LOGH:LOGH5:LOGH5_T20","LOGH:LOGH5","LOGH","LOGH5","LOGH5_T20",1998,"percent_cover","DRY",62.10253,12.34458,994,"LOW","1","Subarctic",62,12,"_62_12","Eurasia","Cover",99.438202247191,0.561797752808989,0,"Shrub-Dominated",95.8445623782081,0,4.15543762179195,7,6,7
"321","FURI:FURI4:FURI4_T1:2011","FURI:FURI4:FURI4_T1","FURI:FURI4","FURI","FURI4","FURI4_T1",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",99.6466431095406,0.353356890459364,0,"Shrub-Dominated",94.4377915045656,0,5.56220849543441,6,6,6
"322","FURI:FURI4:FURI4_T10:2011","FURI:FURI4:FURI4_T10","FURI:FURI4","FURI","FURI4","FURI4_T10",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",94.8186528497409,5.18134715025907,0,"Shrub-Dominated",95.3372782226409,0,4.66272177735908,6,5,6
"323","FURI:FURI4:FURI4_T11:2011","FURI:FURI4:FURI4_T11","FURI:FURI4","FURI","FURI4","FURI4_T11",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",98.0392156862745,1.96078431372549,0,"Shrub-Dominated",97.3732766299098,0,2.6267233700902,4,4,4
"324","FURI:FURI4:FURI4_T12:2011","FURI:FURI4:FURI4_T12","FURI:FURI4","FURI","FURI4","FURI4_T12",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",99.8191681735986,0.180831826401447,0,"Shrub-Dominated",98.7879432635209,0,1.21205673647909,5,4,5
"325","FURI:FURI4:FURI4_T13:2011","FURI:FURI4:FURI4_T13","FURI:FURI4","FURI","FURI4","FURI4_T13",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",73.1788079470199,26.4900662251656,0.33112582781457,"Shrub-Dominated",88.7131959385101,0.11037527593819,11.1764287855517,5,5,5
"326","FURI:FURI4:FURI4_T14:2011","FURI:FURI4:FURI4_T14","FURI:FURI4","FURI","FURI4","FURI4_T14",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",99.7167138810198,0.28328611898017,0,"Shrub-Dominated",65.2869615319337,0,34.7130384680663,4,5,4
"327","FURI:FURI4:FURI4_T15:2011","FURI:FURI4:FURI4_T15","FURI:FURI4","FURI","FURI4","FURI4_T15",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",90.7407407407407,9.25925925925926,0,"Shrub-Dominated",95.4891937942785,0,4.51080620572146,4,5,4
"328","FURI:FURI4:FURI4_T16:2011","FURI:FURI4:FURI4_T16","FURI:FURI4","FURI","FURI4","FURI4_T16",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",96.7793880837359,3.22061191626409,0,"Shrub-Dominated",93.4842858238303,0,6.51571417616966,6,5,6
"329","FURI:FURI4:FURI4_T17:2011","FURI:FURI4:FURI4_T17","FURI:FURI4","FURI","FURI4","FURI4_T17",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",95.3271028037383,4.67289719626168,0,"Shrub-Dominated",96.8099420557771,0,3.19005794422292,5,5,5
"330","FURI:FURI4:FURI4_T18:2011","FURI:FURI4:FURI4_T18","FURI:FURI4","FURI","FURI4","FURI4_T18",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",80.5352798053528,19.4647201946472,0,"Shrub-Dominated",93.3535096672543,0,6.64649033274566,5,5,5
"331","FURI:FURI4:FURI4_T19:2011","FURI:FURI4:FURI4_T19","FURI:FURI4","FURI","FURI4","FURI4_T19",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",98.6130374479889,1.3869625520111,0,"Shrub-Dominated",79.1242424568232,0,20.8757575431768,5,5,5
"332","FURI:FURI4:FURI4_T2:2011","FURI:FURI4:FURI4_T2","FURI:FURI4","FURI","FURI4","FURI4_T2",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",92.7007299270073,7.2992700729927,0,"Shrub-Dominated",92.8626089004003,0,7.13739109959972,5,5,5
"333","FURI:FURI4:FURI4_T20:2011","FURI:FURI4:FURI4_T20","FURI:FURI4","FURI","FURI4","FURI4_T20",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",90.154711673699,9.84528832630099,0,"Shrub-Dominated",71.671354899203,0,28.328645100797,5,4,5
"334","FURI:FURI4:FURI4_T3:2011","FURI:FURI4:FURI4_T3","FURI:FURI4","FURI","FURI4","FURI4_T3",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",52.3809523809524,47.6190476190476,0,"Shrub-Dominated",82.2845581466271,0,17.7154418533729,5,5,5
"335","FURI:FURI4:FURI4_T4:2011","FURI:FURI4:FURI4_T4","FURI:FURI4","FURI","FURI4","FURI4_T4",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",98.3079526226734,1.69204737732657,0,"Shrub-Dominated",92.6802889993881,0,7.31971100061187,5,4,5
"336","FURI:FURI4:FURI4_T5:2011","FURI:FURI4:FURI4_T5","FURI:FURI4","FURI","FURI4","FURI4_T5",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",88.9502762430939,11.0497237569061,0,"Shrub-Dominated",91.7713042022434,0,8.22869579775657,6,5,6
"337","FURI:FURI4:FURI4_T6:2011","FURI:FURI4:FURI4_T6","FURI:FURI4","FURI","FURI4","FURI4_T6",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",91.2434325744308,8.75656742556918,0,"Shrub-Dominated",94.5132791878086,0,5.48672081219144,5,4,5
"338","FURI:FURI4:FURI4_T7:2011","FURI:FURI4:FURI4_T7","FURI:FURI4","FURI","FURI4","FURI4_T7",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",96.6159052453469,3.38409475465313,0,"Shrub-Dominated",65.197909741057,0,34.802090258943,6,4,6
"339","FURI:FURI4:FURI4_T8:2011","FURI:FURI4:FURI4_T8","FURI:FURI4","FURI","FURI4","FURI4_T8",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",99.8185117967332,0.181488203266788,0,"Shrub-Dominated",98.9723339789909,0,1.02766602100905,4,4,4
"340","FURI:FURI4:FURI4_T9:2011","FURI:FURI4:FURI4_T9","FURI:FURI4","FURI","FURI4","FURI4_T9",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",97.8308026030369,2.16919739696312,0,"Shrub-Dominated",97.2432040422821,0,2.75679595771787,4,4,4
"341","FURI:FURI5:FURI5_T1:2011","FURI:FURI5:FURI5_T1","FURI:FURI5","FURI","FURI5","FURI5_T1",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",99.812030075188,0.18796992481203,0,"Shrub-Dominated",95.1629292144547,0.0583771161704612,4.77869366937484,5,5,5
"342","FURI:FURI5:FURI5_T10:2011","FURI:FURI5:FURI5_T10","FURI:FURI5","FURI","FURI5","FURI5_T10",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",86.8173258003766,13.1826741996234,0,"Shrub-Dominated",94.4238927473301,0,5.57610725266992,4,4,4
"343","FURI:FURI5:FURI5_T11:2011","FURI:FURI5:FURI5_T11","FURI:FURI5","FURI","FURI5","FURI5_T11",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",99.7237569060773,0.276243093922652,0,"Shrub-Dominated",94.2923033530768,0,5.70769664692317,5,5,5
"344","FURI:FURI5:FURI5_T12:2011","FURI:FURI5:FURI5_T12","FURI:FURI5","FURI","FURI5","FURI5_T12",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",99.800796812749,0.199203187250996,0,"Shrub-Dominated",94.6515766776321,0,5.34842332236795,4,4,4
"345","FURI:FURI5:FURI5_T13:2011","FURI:FURI5:FURI5_T13","FURI:FURI5","FURI","FURI5","FURI5_T13",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",97.6218787158145,2.37812128418549,0,"Shrub-Dominated",97.9826409692549,0,2.01735903074513,5,5,5
"346","FURI:FURI5:FURI5_T14:2011","FURI:FURI5:FURI5_T14","FURI:FURI5","FURI","FURI5","FURI5_T14",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",99.8839907192575,0.116009280742459,0,"Shrub-Dominated",92.4595471884655,0,7.54045281153452,5,5,5
"347","FURI:FURI5:FURI5_T15:2011","FURI:FURI5:FURI5_T15","FURI:FURI5","FURI","FURI5","FURI5_T15",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",87.9154078549849,12.0845921450151,0,"Shrub-Dominated",88.7603823922998,0,11.2396176077002,6,5,6
"348","FURI:FURI5:FURI5_T16:2011","FURI:FURI5:FURI5_T16","FURI:FURI5","FURI","FURI5","FURI5_T16",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",94.9238578680203,5.0761421319797,0,"Shrub-Dominated",94.5363602563764,0,5.46363974362362,5,5,5
"349","FURI:FURI5:FURI5_T17:2011","FURI:FURI5:FURI5_T17","FURI:FURI5","FURI","FURI5","FURI5_T17",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",98.6666666666667,1.33333333333333,0,"Shrub-Dominated",96.0948400258745,0,3.90515997412549,5,5,5
"350","FURI:FURI5:FURI5_T18:2011","FURI:FURI5:FURI5_T18","FURI:FURI5","FURI","FURI5","FURI5_T18",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",99.8251748251748,0.174825174825175,0,"Shrub-Dominated",96.6925527562945,0,3.30744724370552,6,5,6
"351","FURI:FURI5:FURI5_T19:2011","FURI:FURI5:FURI5_T19","FURI:FURI5","FURI","FURI5","FURI5_T19",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",96.3414634146341,3.65853658536585,0,"Shrub-Dominated",96.6260066351778,0,3.37399336482219,6,5,6
"352","FURI:FURI5:FURI5_T2:2011","FURI:FURI5:FURI5_T2","FURI:FURI5","FURI","FURI5","FURI5_T2",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",82.0971867007673,17.9028132992327,0,"Shrub-Dominated",91.9775615120884,0,8.02243848791163,4,5,4
"353","FURI:FURI5:FURI5_T20:2011","FURI:FURI5:FURI5_T20","FURI:FURI5","FURI","FURI5","FURI5_T20",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",86.1111111111111,13.8888888888889,0,"Shrub-Dominated",92.7990106208822,0,7.20098937911777,5,5,5
"354","FURI:FURI5:FURI5_T3:2011","FURI:FURI5:FURI5_T3","FURI:FURI5","FURI","FURI5","FURI5_T3",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",94.1927990708479,5.80720092915215,0,"Shrub-Dominated",94.2174882365143,0,5.78251176348571,5,5,5
"355","FURI:FURI5:FURI5_T4:2011","FURI:FURI5:FURI5_T4","FURI:FURI5","FURI","FURI5","FURI5_T4",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",98.936170212766,1.06382978723404,0,"Shrub-Dominated",92.2984512954118,0,7.70154870458822,5,5,5
"356","FURI:FURI5:FURI5_T5:2011","FURI:FURI5:FURI5_T5","FURI:FURI5","FURI","FURI5","FURI5_T5",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",94.4444444444444,5.55555555555556,0,"Shrub-Dominated",90.5776957247545,0,9.42230427524545,3,4,3
"357","FURI:FURI5:FURI5_T6:2011","FURI:FURI5:FURI5_T6","FURI:FURI5","FURI","FURI5","FURI5_T6",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",99.8754669987547,0.12453300124533,0,"Shrub-Dominated",96.8377941807769,0,3.16220581922314,5,5,5
"358","FURI:FURI5:FURI5_T7:2011","FURI:FURI5:FURI5_T7","FURI:FURI5","FURI","FURI5","FURI5_T7",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",99.7920997920998,0.207900207900208,0,"Shrub-Dominated",98.2640332640333,0,1.73596673596674,4,4,4
"359","FURI:FURI5:FURI5_T8:2011","FURI:FURI5:FURI5_T8","FURI:FURI5","FURI","FURI5","FURI5_T8",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",99.6978851963746,0.302114803625378,0,"Shrub-Dominated",93.1756483418115,0,6.82435165818852,5,5,5
"360","FURI:FURI5:FURI5_T9:2011","FURI:FURI5:FURI5_T9","FURI:FURI5","FURI","FURI5","FURI5_T9",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",100,0,0,"Shrub-Dominated",96.309963099631,0,3.690036900369,3,4,3
"361","FURI:FURI6:FURI6_T1:2011","FURI:FURI6:FURI6_T1","FURI:FURI6","FURI","FURI6","FURI6_T1",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",99.8702983138781,0.12970168612192,0,"Shrub-Dominated",98.6119401835289,0,1.38805981647108,6,5,6
"362","FURI:FURI6:FURI6_T10:2011","FURI:FURI6:FURI6_T10","FURI:FURI6","FURI","FURI6","FURI6_T10",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",99.8046875,0.1953125,0,"Shrub-Dominated",98.9743360368957,0,1.02566396310433,6,5,6
"363","FURI:FURI6:FURI6_T11:2011","FURI:FURI6:FURI6_T11","FURI:FURI6","FURI","FURI6","FURI6_T11",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",99.79633401222,0.203665987780041,0,"Shrub-Dominated",98.3745623571773,0,1.62543764282274,5,5,5
"364","FURI:FURI6:FURI6_T12:2011","FURI:FURI6:FURI6_T12","FURI:FURI6","FURI","FURI6","FURI6_T12",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",99.7830802603037,0.216919739696312,0,"Shrub-Dominated",99.8272918136755,0,0.172708186324474,5,5,5
"365","FURI:FURI6:FURI6_T13:2011","FURI:FURI6:FURI6_T13","FURI:FURI6","FURI","FURI6","FURI6_T13",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",99.8531571218796,0.146842878120411,0,"Shrub-Dominated",98.2014767113407,0,1.79852328865928,6,6,6
"366","FURI:FURI6:FURI6_T14:2011","FURI:FURI6:FURI6_T14","FURI:FURI6","FURI","FURI6","FURI6_T14",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",92.9078014184397,7.09219858156028,0,"Shrub-Dominated",96.220505639126,0,3.77949436087395,5,5,5
"367","FURI:FURI6:FURI6_T15:2011","FURI:FURI6:FURI6_T15","FURI:FURI6","FURI","FURI6","FURI6_T15",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",99.7237569060773,0.276243093922652,0,"Shrub-Dominated",98.9097691975365,0,1.09023080246346,4,5,4
"368","FURI:FURI6:FURI6_T16:2011","FURI:FURI6:FURI6_T16","FURI:FURI6","FURI","FURI6","FURI6_T16",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",98.0769230769231,1.92307692307692,0,"Shrub-Dominated",98.3676261253767,0,1.63237387462333,3,5,3
"369","FURI:FURI6:FURI6_T17:2011","FURI:FURI6:FURI6_T17","FURI:FURI6","FURI","FURI6","FURI6_T17",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",99.8043052837573,0.195694716242661,0,"Shrub-Dominated",99.0275252645784,0,0.972474735421611,5,5,5
"370","FURI:FURI6:FURI6_T18:2011","FURI:FURI6:FURI6_T18","FURI:FURI6","FURI","FURI6","FURI6_T18",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",99.8466257668712,0.153374233128834,0,"Shrub-Dominated",98.9962674918704,0,1.00373250812955,4,5,4
"371","FURI:FURI6:FURI6_T19:2011","FURI:FURI6:FURI6_T19","FURI:FURI6","FURI","FURI6","FURI6_T19",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",95.2830188679245,4.71698113207547,0,"Shrub-Dominated",96.643220659155,0,3.35677934084495,4,4,4
"372","FURI:FURI6:FURI6_T2:2011","FURI:FURI6:FURI6_T2","FURI:FURI6","FURI","FURI6","FURI6_T2",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",99.8970133882595,0.102986611740474,0,"Shrub-Dominated",94.4101155738643,0,5.58988442613571,5,5,5
"373","FURI:FURI6:FURI6_T20:2011","FURI:FURI6:FURI6_T20","FURI:FURI6","FURI","FURI6","FURI6_T20",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",97.2640218878249,2.7359781121751,0,"Shrub-Dominated",97.5660479108925,0,2.43395208910748,5,5,5
"374","FURI:FURI6:FURI6_T3:2011","FURI:FURI6:FURI6_T3","FURI:FURI6","FURI","FURI6","FURI6_T3",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",91.5397631133672,8.46023688663283,0,"Shrub-Dominated",96.965174915057,0,3.03482508494302,5,5,5
"375","FURI:FURI6:FURI6_T4:2011","FURI:FURI6:FURI6_T4","FURI:FURI6","FURI","FURI6","FURI6_T4",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",97.9209979209979,2.07900207900208,0,"Shrub-Dominated",97.6055424685562,0,2.39445753144383,5,5,5
"376","FURI:FURI6:FURI6_T5:2011","FURI:FURI6:FURI6_T5","FURI:FURI6","FURI","FURI6","FURI6_T5",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",94,6,0,"Shrub-Dominated",95.3089456533165,0,4.69105434668349,5,5,5
"377","FURI:FURI6:FURI6_T6:2011","FURI:FURI6:FURI6_T6","FURI:FURI6","FURI","FURI6","FURI6_T6",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",98,2,0,"Shrub-Dominated",95.5821462488129,0,4.41785375118708,5,5,5
"378","FURI:FURI6:FURI6_T7:2011","FURI:FURI6:FURI6_T7","FURI:FURI6","FURI","FURI6","FURI6_T7",2011,"percent_cover","DRY",61.63542,12.6375,922,"LOW","1","Subarctic",61.5,12.5,"_61.5_12.5","Eurasia","Cover",91.2280701754386,8.7719298245614,0,"Shrub-Dominated",96.3034151795529,0,3.69658482044711,8,6,8
