"","X","SiteSubsitePlot","duration","richness","richness_change","Jaccard","BrayCurtis","richness_change_abs","SiteSubsite","MOISTURE","LAT","LONG","SurveyedArea","Region","PlotShrubMean","PlotGraminoidMean","PlotForbMean","MeanRichness"
"411",411,"THUFUVER:PALSA:PALSA2_10",23,10,2,0,0.49375,2,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",73.3032942663284,24.5126024728021,2.18410326086956,6
"412",412,"THUFUVER:PALSA:PALSA2_11",23,8,-3,0,0.448098001289491,3,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",74.7691360829844,20.0706516035673,5.16021231344828,7
"413",413,"THUFUVER:PALSA:PALSA2_12",23,9,-1,0.25,0.534739454094293,1,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",67.8852992879523,24.9361818285371,7.1785188835106,7
"414",414,"THUFUVER:PALSA:PALSA2_13",23,10,2,0.5,0.379371143109021,2,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",57.3692741367683,34.0605454233114,8.57018043992025,7
"415",415,"THUFUVER:PALSA:PALSA2_6",23,14,6,0,0.223443223443224,6,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",73.2891621649525,21.6352047195472,5.07563311550023,8
"416",416,"THUFUVER:PALSA:PALSA2_8",23,17,7,0.6,0.659090909090909,7,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",66.2582592845751,13.6365416381864,20.1051990772385,8
"417",417,"THUFUVER:PALSA:PALSA3_20",23,14,-1,0.461538461538462,0.614583333333333,1,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",69.7502511672531,22.3226736111751,7.9270752215718,8
"418",418,"THUFUVER:PALSA:PALSA4_8",23,8,-3,0,0.560074801309023,3,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",77.5363949965721,19.7630532563293,2.70055174709864,7
"419",419,"THUFUVER:PALSA:PALSA4_9",23,12,-1,0.545454545454545,0.447610294117647,1,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",82.9030148243508,12.2297734883427,4.8672116873065,8
"420",420,"THUFUVER:PALSA:PALSA5_2",23,12,-2,0.8,0.568299482277977,2,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",72.2697580184436,11.8343532297319,15.8958887518245,9
"421",421,"THUFUVER:PALSA:PALSA1_1",23,8,-3,0.4,0.350853548966757,3,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",78.1309497791978,17.655893668023,4.21315655277919,6
"422",422,"THUFUVER:PALSA:PALSA1_10",23,11,-1,0.8,0.515151515151515,1,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",76.2882816798093,18.7630824103866,4.94863590980407,6
"423",423,"THUFUVER:PALSA:PALSA1_3",23,16,-5,0.909090909090909,0.6,5,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",60.6621217151246,25.4552408490146,13.8826374358608,8
"424",424,"THUFUVER:PALSA:PALSA1_4",22,16,-4,0.833333333333333,0.764880952380952,4,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",60.271164021164,30.1785714285714,9.55026455026455,8
"425",425,"THUFUVER:PALSA:PALSA1_5",23,12,1,0.727272727272727,0.379414298018949,1,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",75.5225343281358,21.0157587016449,3.46170697021931,6
"426",426,"THUFUVER:PALSA:PALSA1_6",23,11,4,0.571428571428571,0.795296167247387,4,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",71.0247110360729,25.272645851346,3.702643112581,6
"427",427,"THUFUVER:PALSA:PALSA1_7",23,11,-1,0.8,0.535714285714286,1,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",59.9383055738988,31.5288478000342,8.53284662606696,6
"428",428,"THUFUVER:PALSA:PALSA1_9",23,13,0,0.615384615384615,0.445953593661573,0,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",66.7769432604747,24.1101689481995,9.11288779132582,8
"429",429,"THUFUVER:PALSA:PALSA2_1",23,13,3,0.4,0.345427059712774,3,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",68.5740611277784,15.3195227223779,16.1064161498437,10
"430",430,"THUFUVER:PALSA:PALSA2_14",23,8,-2,0.333333333333333,0.487441130298273,2,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",55.3757388425239,40.6277200641608,3.99654109331529,6
"431",431,"THUFUVER:PALSA:PALSA2_15",23,13,6,0.571428571428571,0.352272727272727,6,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",59.1374961429408,37.7002428499706,3.16226100708859,6
"432",432,"THUFUVER:PALSA:PALSA2_16",23,12,6,0,0.520833333333333,6,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",75.835931643998,15.6029637428787,8.56110461312325,7
"433",433,"THUFUVER:PALSA:PALSA2_17",23,8,2,0,0.562224889955982,2,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",87.2861402733955,8.74564581766428,3.9682139089402,7
"434",434,"THUFUVER:PALSA:PALSA2_18",23,14,-5,0.666666666666667,0.523848684210526,5,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",81.9503335010854,9.16372944098508,8.88593705792954,8
"435",435,"THUFUVER:PALSA:PALSA2_19",23,15,6,0.222222222222222,0.56998556998557,6,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",79.9749574525955,11.770857300738,8.25418524666645,8
"436",436,"THUFUVER:PALSA:PALSA2_2",23,11,2,0.444444444444444,0.432167832167832,2,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",67.1759231417559,21.9082678297832,10.9158090284609,9
"437",437,"THUFUVER:PALSA:PALSA2_20",23,17,2,0.533333333333333,0.695862960568843,2,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",65.9123158232585,19.1784705673087,14.9092136094328,10
"438",438,"THUFUVER:PALSA:PALSA2_3",23,12,-1,0.363636363636364,0.425083612040134,1,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",54.7120302528317,34.1217037004852,11.1662660466831,9
"439",439,"THUFUVER:PALSA:PALSA2_4",23,12,0,0.5,0.190681389711823,0,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",69.4933798913452,25.4759825551758,5.03063755347899,8
"440",440,"THUFUVER:PALSA:PALSA4_1",23,5,1,0,0.337674418604651,1,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",83.4948670353352,16.5051329646648,0,5
"441",441,"THUFUVER:PALSA:PALSA4_10",23,8,-1,0.571428571428571,0.524603174603175,1,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",80.1144467448815,16.8696802392455,3.01587301587302,6
"442",442,"THUFUVER:PALSA:PALSA4_2",23,6,1,0,0.315151515151515,1,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",84.4255315762669,15.5744684237331,0,5
"443",443,"THUFUVER:PALSA:PALSA4_4",23,8,1,0.285714285714286,0.236559139784946,1,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",80.0248759029387,15.6947394027915,4.28038469426986,7
"444",444,"THUFUVER:PALSA:PALSA4_5",23,5,1,0,0.226568005637773,1,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",81.8053353502823,17.0524413676639,1.14222328205379,5
"445",445,"THUFUVER:PALSA:PALSA4_6",23,8,0,0.5,0.189283449587825,0,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",81.646177513759,18.038746392392,0.315076093849081,5
"446",446,"THUFUVER:PALSA:PALSA4_7",23,12,3,0.444444444444444,0.372477804681195,3,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",68.8970018227269,29.79433912043,1.30865905684308,7
"447",447,"THUFUVER:PALSA:PALSA1_2",23,10,-2,0.75,0.830967741935484,2,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",73.5170506912442,18.6543778801843,7.82857142857143,6
"448",448,"THUFUVER:PALSA:PALSA1_8",23,13,-1,0.666666666666667,0.60262891809909,1,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",67.1193944196978,23.7313147323259,9.14929084797639,8
"449",449,"THUFUVER:PALSA:PALSA2_5",23,11,1,0.4,0.479977753058954,1,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",60.0658969397928,26.0640341169524,13.8700689432548,10
"450",450,"THUFUVER:PALSA:PALSA2_7",23,13,3,0.6,0.577441077441077,3,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",48.4982530696816,23.0984993842137,28.4032475461047,7
"451",451,"THUFUVER:PALSA:PALSA2_9",23,13,4,0.666666666666667,0.717986314760508,4,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",75.4001145810282,14.5757025873671,10.0241828316047,7
"452",452,"THUFUVER:PALSA:PALSA4_3",23,9,4,0,0.211416490486258,4,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",87.0777407039865,11.6797319820576,1.24252731395589,5
"453",453,"THUFUVER:PALSA:PALSA5_1",23,10,-5,0.4,0.502213788741303,5,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",76.1107082287381,14.7380696632283,9.15122210803362,7
"454",454,"THUFUVER:PALSA:PALSA5_3",23,10,-1,0.666666666666667,0.463414634146341,1,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",74.7051015504226,16.6490025838286,8.64589586574879,7
"455",455,"THUFUVER:PALSA:PALSA5_4",23,11,0,0.545454545454545,0.476666666666667,0,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",77.5356049776781,9.47890084170572,12.9854941806161,7
"456",456,"THUFUVER:PALSA:PALSA5_5",22,10,0,0.6,0.462962962962963,0,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",77.8440588001992,14.759592584154,7.39634861564686,6
"457",457,"THUFUVER:PALSA:PALSA5_6",23,8,1,0.571428571428571,0.864197530864198,1,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",79.2863199410818,12.4651142508285,8.24856580808962,6
"458",458,"THUFUVER:PALSA:PALSA5_8",6,11,1,0.6,0.330952380952381,1,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",67.1392496392496,15.494227994228,17.3665223665224,8
"459",459,"THUFUVER:PALSA:PALSA5_9",22,16,-3,0.769230769230769,0.480943738656987,3,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",64.2271504384735,14.4821684151506,21.2906811463759,10
"460",460,"THUFUVER:PALSA:PALSA3_1",23,12,4,0.25,0.333333333333333,4,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",68.1368706581504,24.7334952708048,7.12963407104487,8
"461",461,"THUFUVER:PALSA:PALSA3_10",23,10,-1,0.222222222222222,0.264596273291925,1,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",59.7660817086818,13.5692357902681,26.66468250105,7
"462",462,"THUFUVER:PALSA:PALSA3_11",23,11,2,0.444444444444444,0.6125,2,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",47.3432525136154,24.5076652178467,28.1490822685379,8
"463",463,"THUFUVER:PALSA:PALSA3_12",23,12,-3,0.222222222222222,0.487142857142857,3,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",53.8597419204836,20.7197869266284,25.420471152888,9
"464",464,"THUFUVER:PALSA:PALSA3_13",23,11,-1,0.4,0.473193473193473,1,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",63.3196971309495,16.36319792518,20.3171049438705,10
"465",465,"THUFUVER:PALSA:PALSA3_14",23,11,1,0.6,0.370689655172414,1,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",48.7439085756661,33.8070343712029,17.449057053131,8
"466",466,"THUFUVER:PALSA:PALSA3_15",23,14,4,0.6,0.576604554865424,4,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",35.6850450023004,42.1730503795721,22.1419046181274,8
"467",467,"THUFUVER:PALSA:PALSA3_17",23,11,0,0.363636363636364,0.523809523809524,0,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",49.9296875423283,25.0110629358126,25.059249521859,10
"468",468,"THUFUVER:PALSA:PALSA3_18",23,12,0,0.666666666666667,0.389723320158103,0,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",62.0998023715415,14.9652503293808,22.9349472990777,8
"469",469,"THUFUVER:PALSA:PALSA3_19",23,14,-4,0.4,0.409897292250233,4,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",67.9156088479221,18.774830235543,13.3095609165349,10
"470",470,"THUFUVER:PALSA:PALSA3_4",23,11,0,0.545454545454545,0.205665024630542,0,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",75.7871837613217,8.9065229151436,15.3062933235347,7
"471",471,"THUFUVER:PALSA:PALSA3_5",23,7,0,0.285714285714286,0.237980769230769,0,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",66.4875083966114,13.3547804686557,20.1577111347329,6
"472",472,"THUFUVER:PALSA:PALSA3_7",23,11,-3,0.5,0.37843137254902,3,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",78.5437206157523,7.25421333328841,14.2020660509593,8
"473",473,"THUFUVER:PALSA:PALSA3_9",6,10,-7,0,0.256871035940803,7,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",72.1464181481864,6.8845158752457,20.9690659765679,8
"474",474,"THUFUVER:PALSA:PALSA5_7",23,10,-4,0.333333333333333,0.463005339435545,4,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",65.7622380821763,15.0086824196233,19.2290794982004,7
"475",475,"THUFUVER:PALSA:PALSA3_2",23,9,4,0,0.207692307692308,4,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",63.6519471312098,16.3881433466687,19.9599095221215,8
"476",476,"THUFUVER:PALSA:PALSA3_3",23,15,3,0.333333333333333,0.313192904656319,3,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",63.4581241618541,9.18893029824124,27.3529455399046,10
"477",477,"THUFUVER:PALSA:PALSA3_6",23,11,-2,0.666666666666667,0.717171717171717,2,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",49.9385776231834,22.5237806276605,27.5376417491561,6
"478",478,"THUFUVER:PALSA:PALSA3_8",23,11,3,0.5,0.376756066411239,3,"THUFUVER:PALSA","DRY",64.57,-18.6,0.25,"GreenIceLand",84.8766784896435,2.58475978007978,12.5385617302767,7
"479",479,"THUFUVER:SALIXHEATH:SALIXHEATH2_3",23,6,-3,0,0.531468531468532,3,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",40.7577400669506,21.7337048915996,37.5085550414498,6
"480",480,"THUFUVER:SALIXHEATH:SALIXHEATH2_2",23,8,-1,0,0.634245187436677,1,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",40.3913009772778,19.0098581425851,40.598840880137,7
"481",481,"THUFUVER:SALIXHEATH:SALIXHEATH2_20",23,10,0,0.8,0.605263157894737,0,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",25.2891385974093,27.1313356651703,47.5795257374205,6
"482",482,"THUFUVER:SALIXHEATH:SALIXHEATH2_7",23,7,-2,0,0.244360902255639,2,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",18.6362869028043,36.2398286029705,45.1238844942252,6
"483",483,"THUFUVER:SALIXHEATH:SALIXHEATH2_4",23,8,-2,0.333333333333333,0.48731884057971,2,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",32.5315535913362,31.4784400382226,35.9900063704412,5
"484",484,"THUFUVER:SALIXHEATH:SALIXHEATH3_9",23,7,-1,0,0.414667817083693,1,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",46.131159065196,20.0148980865942,33.8539428482098,7
"485",485,"THUFUVER:SALIXHEATH:SALIXHEATH3_12",23,4,-1,0,0.260910815939279,1,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",27.6509213814717,25.67808672173,46.6709918967983,5
"486",486,"THUFUVER:SALIXHEATH:SALIXHEATH3_20",23,7,-2,0,0.125109745390694,2,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",48.5656959642708,25.8975416236988,25.5367624120304,6
"487",487,"THUFUVER:SALIXHEATH:SALIXHEATH1_4",23,6,-2,0.5,0.829268292682927,2,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",43.3262144627179,34.8943922913999,21.7793932458823,4
"488",488,"THUFUVER:SALIXHEATH:SALIXHEATH2_8",23,8,0,0.25,0.560227272727273,0,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",52.0111133884448,15.9922788832401,31.996607728315,7
"489",489,"THUFUVER:SALIXHEATH:SALIXHEATH1_19",23,9,-1,0.75,0.813333333333333,1,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",69.8989102389556,6.90520264144768,23.1958871195967,6
"490",490,"THUFUVER:SALIXHEATH:SALIXHEATH2_18",23,7,-1,0.666666666666667,0.7,1,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",25.0010095571409,38.146856377944,36.8521340649151,5
"491",491,"THUFUVER:SALIXHEATH:SALIXHEATH3_8",23,7,-2,0,0.685714285714286,2,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",49.1719482405757,32.8240218646381,18.0040298947862,6
"492",492,"THUFUVER:SALIXHEATH:SALIXHEATH2_19",23,7,2,0,0.402737047898338,2,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",47.4262910668441,9.89701159055998,42.676697342596,5
"493",493,"THUFUVER:SALIXHEATH:SALIXHEATH3_7",23,6,0,0.333333333333333,0.6716594402838,0,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",13.5808456242896,43.7533073331432,42.6658470425672,5
"494",494,"THUFUVER:SALIXHEATH:SALIXHEATH2_11",23,7,2,0,0.491121872477805,2,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",56.4731780518479,18.7354607452736,24.7913612028785,7
"495",495,"THUFUVER:SALIXHEATH:SALIXHEATH2_5",23,9,0,0.444444444444444,0.742786769880366,0,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",34.940638694775,35.092200245224,29.967161060001,6
"496",496,"THUFUVER:SALIXHEATH:SALIXHEATH2_6",23,8,1,0.285714285714286,0.371794871794872,1,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",31.7383348386388,25.531725370499,42.7299397908622,7
"497",497,"THUFUVER:SALIXHEATH:SALIXHEATH3_13",23,5,-3,0,0.816231884057971,3,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",41.8371025110156,22.5257206561554,35.637176832829,5
"498",498,"THUFUVER:SALIXHEATH:SALIXHEATH1_20",23,7,3,0,0.788461538461538,3,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",67.6707524092818,12.4000416867578,19.9292059039605,6
"499",499,"THUFUVER:SALIXHEATH:SALIXHEATH1_3",23,5,1,0,0.48941798941799,1,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",7.81886321780174,79.3936370378306,12.7874997443676,4
"500",500,"THUFUVER:SALIXHEATH:SALIXHEATH2_17",23,7,-2,0,0.506060606060606,2,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",22.7022504682079,50.0425005592179,27.2552489725742,5
"501",501,"THUFUVER:SALIXHEATH:SALIXHEATH2_16",23,8,1,0.285714285714286,0.375730994152047,1,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",22.5955818061081,42.0117699065067,35.3926482873851,6
"502",502,"THUFUVER:SALIXHEATH:SALIXHEATH3_11",23,8,0,0.5,0.750697674418605,0,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",36.6661945559002,27.372304270845,35.9615011732548,6
"503",503,"THUFUVER:SALIXHEATH:SALIXHEATH2_14",23,9,1,0.25,0.201086956521739,1,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",71.5263944764373,8.88855250276325,19.5850530207994,7
"504",504,"THUFUVER:SALIXHEATH:SALIXHEATH3_2",23,8,-6,0,0.5,6,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",25.1874299269257,46.3298629853252,28.4827070877491,7
"505",505,"THUFUVER:SALIXHEATH:SALIXHEATH1_2",23,7,5,0,0.822222222222222,5,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",11.9073796435116,56.6884811562473,31.4041392002412,3
"506",506,"THUFUVER:SALIXHEATH:SALIXHEATH1_9",23,5,0,0,0.5004329004329,0,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",53.3577160467917,22.9192003141583,23.72308363905,6
"507",507,"THUFUVER:SALIXHEATH:SALIXHEATH2_9",23,9,-1,0.5,0.567567567567568,1,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",59.3204451948294,15.8198615710931,24.8596932340775,7
"508",508,"THUFUVER:SALIXHEATH:SALIXHEATH3_1",23,8,-6,0,0.8125,6,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",41.5829461866047,43.9394253636414,14.4776284497539,7
"509",509,"THUFUVER:SALIXHEATH:SALIXHEATH2_12",23,9,-2,0,0.197368421052632,2,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",71.7345406049309,11.2175994166685,17.0478599784006,9
"510",510,"THUFUVER:SALIXHEATH:SALIXHEATH2_15",23,8,0,0.25,0.358543417366947,0,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",38.9107754647301,31.144298079416,29.9449264558539,7
"511",511,"THUFUVER:SALIXHEATH:SALIXHEATH3_14",23,8,-1,0.285714285714286,0.819409282700422,1,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",34.8131622856444,28.7049012413624,36.4819364729932,6
"512",512,"THUFUVER:SALIXHEATH:SALIXHEATH3_15",23,8,2,0.666666666666667,0.770491803278688,2,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",48.1706153889522,29.4639004413559,22.3654841696919,6
"513",513,"THUFUVER:SALIXHEATH:SALIXHEATH3_16",23,7,-2,0.4,0.64375,2,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",59.2416234895048,13.6467134560355,27.1116630544597,6
"514",514,"THUFUVER:SALIXHEATH:SALIXHEATH3_17",23,9,-3,0.666666666666667,0.885714285714286,3,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",63.3800197840734,17.0102345077827,19.6097457081439,6
"515",515,"THUFUVER:SALIXHEATH:SALIXHEATH1_1",23,8,3,0.4,0.855938416422287,3,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",38.0095233015784,52.0006709244396,9.989805773982,4
"516",516,"THUFUVER:SALIXHEATH:SALIXHEATH1_10",23,8,0,0.25,0.53109756097561,0,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",55.1447649896696,19.379208737994,25.4760262723365,7
"517",517,"THUFUVER:SALIXHEATH:SALIXHEATH2_13",23,9,0,0.222222222222222,0.166875,0,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",59.5546639492147,10.5303462851068,29.9149897656785,8
"518",518,"THUFUVER:SALIXHEATH:SALIXHEATH1_5",23,6,2,0,0.333333333333333,2,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",60.0492751213039,26.0878810398618,13.8628438388342,5
"519",519,"THUFUVER:SALIXHEATH:SALIXHEATH1_6",23,7,2,0,0.602322206095791,2,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",31.8987939126966,43.5239496242475,24.5772564630559,5
"520",520,"THUFUVER:SALIXHEATH:SALIXHEATH1_7",23,7,1,0.666666666666667,0.495049504950495,1,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",56.7563099075469,28.3639154276447,14.8797746648084,4
"521",521,"THUFUVER:SALIXHEATH:SALIXHEATH1_8",23,9,1,0.5,0.640350877192982,1,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",27.9688883084469,32.4803323445089,39.5507793470442,6
"522",522,"THUFUVER:SALIXHEATH:SALIXHEATH3_6",23,6,1,0.4,0.657448706512043,1,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",11.6959767104244,39.8858884211778,48.4181348683978,5
"523",523,"THUFUVER:SALIXHEATH:SALIXHEATH3_10",23,8,3,0,0.713559322033898,3,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",45.3183769603441,24.6382408130271,30.0433822266288,5
"524",524,"THUFUVER:SALIXHEATH:SALIXHEATH1_18",23,8,-1,0.571428571428571,0.901960784313725,1,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",73.2019855328501,7.79903298419179,18.9989814829581,6
"525",525,"THUFUVER:SALIXHEATH:SALIXHEATH3_18",23,6,-2,0,0.208751793400287,2,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",58.3966269434603,18.247093959535,23.3562790970047,6
"526",526,"THUFUVER:SALIXHEATH:SALIXHEATH3_19",23,9,1,0.5,0.769230769230769,1,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",59.9653595929687,25.2050404529057,14.8295999541256,6
"527",527,"THUFUVER:SALIXHEATH:SALIXHEATH1_11",23,8,1,0.285714285714286,0.521778584392015,1,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",45.4152053788526,23.233825401291,31.3509692198564,6
"528",528,"THUFUVER:SALIXHEATH:SALIXHEATH3_3",23,5,-1,0.5,0.832606800348736,1,"THUFUVER:SALIXHEATH","DRY",64.57,-18.6,0.25,"GreenIceLand",7.68464316851414,49.4060959696388,42.9092608618471,4
